claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
w3_06-0030,node,bw_boulder_fire_station_3,,,Bauwerk,"Bauwerk 'Fire Station 3 & Fire…' at 2967 Bluff Street, Boulder, CO 80301, USA",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5123,node
w3_06-0031,node,bw_boulder_community_hospital,,,Bauwerk,"Bauwerk 'Boulder Community…' at Boulder, CO, USA (Community Hospital donor context)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5124,node
w3_06-0032,node,bw_cancelled_oil_gas_pipeline_projects,,,Bauwerk,Bauwerk 'Surplus',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5140,node
w3_06-0033,node,london_borough_of_barnet,,,Akteur,London Borough of Barnet - Oeffentliche_Institution,candidate,https://www.barnet.gov.uk/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5150,node
w3_06-0034,node,if_do,,,Akteur,IF_DO - Unternehmen,candidate,https://ifdo.co/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5151,node
w3_06-0035,node,bw_hastings_pier_retained_heritage_context,,,Bauwerk,Bauwerk 'Erhaltene/restaurierte…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5182,node
w3_06-0036,node,bw_leinefelde_plattenbau_donor,,,Bauwerk,"Bauwerk 'Rückbaustelle' at Leinefelde, 37339, Germany",dossier,archive:Haus_HOS_Mehrfamilienhaus_Muehlhausen.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5200,node
w3_06-0037,node,bw_cleveland_steel_reclaimed_stock,,,Bauwerk,"Bauwerk 'Cleveland Steel reclaimed' at Cleveland Steel stockyard, London, UK",dossier,archive:House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5213,node
w3_06-0038,node,bw_crclr_house_existing_context,,,Bauwerk,Bauwerk 'CRCLR House',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5252,node
w3_06-0039,node,bw_rws_districtskantoor_terneuzen,,,Bauwerk,"Bauwerk 'Ehemaliges Rijkswatersta…' at Terneuzen, Netherlands (former Rijkswaterstaat district office)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5282,node
w3_06-0040,node,bw_emergis_bestand_kloetinge,,,Bauwerk,Bauwerk 'Erhaltener Emergis-Besta…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5283,node
w3_06-0041,node,bw_hagenholz_recyclinghalle,,,Bauwerk,"Bauwerk 'Ehemalige Recyclinghalle…' at Hagenholzstrasse area, Zürich, Switzerland",dossier,archive,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5304,node
w3_06-0042,node,bw_kerenzerbergtunnel,,,Bauwerk,"Bauwerk 'Kerenzerbergtunnel' at Kerenzerberg tunnel area, Glarus, Switzerland",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5305,node
w3_06-0043,node,bw_schellinghalle_ruemlang,,,Bauwerk,"Bauwerk 'Schellinghalle Rümlang' at Rümlang, Switzerland (Schellinghalle)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5306,node
w3_06-0044,node,erz_zuerich,,,Akteur,Entsorgung + Recycling Zürich (ERZ) - Oeffentliche_Institution,candidate,https://www.stadt-zuerich.ch/erz/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5308,node
w3_06-0045,node,bw_halle_118_bestand,,,Bauwerk,Bauwerk 'Bestehende Industriehall…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5322,node
w3_06-0046,node,bw_elys_basel_donor,,,Bauwerk,"Bauwerk 'ELYS-Projekt Basel' at Elsässerstrasse 215, 4056 Basel, Switzerland",dossier,processed+ELYS,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5323,node
w3_06-0047,node,bw_ka13_oslo,,,Bauwerk,Bauwerk 'Kristian Augusts gate 13',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5341,node
w3_06-0048,node,bw_regjeringsbygg_r4,,,Bauwerk,"Bauwerk 'Regjeringsbygg R4' at Oslo, Norway (Regjeringsbygg R4)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5342,node
w3_06-0049,node,bw_ka13_existing_building,,,Bauwerk,"Bauwerk 'KA13 Bestandsgebäude…' at Kristian Augusts gate 13, 0164 Oslo, Norway",dossier,archive:KA13_Kristian_Augusts_gate_13_Oslo.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5343,node
w3_06-0050,node,iwg_spaces,,,Akteur,IWG Group / Spaces - Unternehmen,candidate,https://www.iwgplc.com/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5350,node
w3_06-0051,node,bw_werkhof_moeoeslistrasse,,,Bauwerk,"Bauwerk 'Werkhof Mööslistrasse' at Mööslistrasse 8, 8038 Zürich, Switzerland",dossier,archive:Kindergarten_Moeoeslistrasse_Manegg_Zuerich.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5380,node
w3_06-0052,node,bw_schulhaus_lavater,,,Bauwerk,"Bauwerk 'Schulhaus Lavater' at Lavaterstrasse area, Zürich, Switzerland",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5381,node
w3_06-0053,node,bw_einkaufswagendepot_zuerich,,,Bauwerk,"Bauwerk 'Ehemaliges Einkaufswagen…' at Zürich, Switzerland (former shopping-cart depot)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5382,node
w3_06-0054,node,bw_stadt_zuerich_occasionslager,,,Bauwerk,Bauwerk 'Städtische Occasionslage…' at Zürich municipal reuse depot (Occasionslager),dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5383,node
w3_06-0055,node,bw_alliander_hq_duiven,,,Bauwerk,Bauwerk 'Alliander',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5402,node
w3_06-0056,node,bw_alliander_existing_campus,,,Bauwerk,Bauwerk 'Bestandsensemble…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5403,node
w3_06-0057,node,bw_lokomotion_technology_centre,,,Bauwerk,Bauwerk 'Metso Lokomotion…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5415,node
w3_06-0058,node,bw_consolis_parma_nummela_werk,,,Bauwerk,Bauwerk 'Consolis Parma Werk…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5417,node
w3_06-0059,node,bw_lo_reninge_town_hall,,,Bauwerk,Bauwerk 'Rathaus Lo-Reninge',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5426,node
w3_06-0060,node,bw_lo_reninge_former_convent,,,Bauwerk,Bauwerk 'Ehemaliges Kloster…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5427,node
w3_06-0061,node,bw_lycee_michel_lucius_campus,,,Bauwerk,Bauwerk 'Lycée Lucius Campus',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5437,node
w3_06-0062,node,bw_schaerenmoosstrasse_zuerich,,,Bauwerk,Bauwerk 'Schärenmoosstr. ZH',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:547,node
w3_06-0063,node,bw_maison_vignette_unknown_donors,,,Bauwerk,Bauwerk 'Diverse Reuse-Quellen…' at Auderghem / Brussels region reuse sources,dossier,archive:Maison_Vignette_Auderghem.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5474,node
w3_06-0064,node,bw_solvay_building_tile_donor,,,Bauwerk,Bauwerk 'Solvay-Gebäude als…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5475,node
w3_06-0065,node,bw_umar_unit_duebendorf,,,Bauwerk,Bauwerk 'UMAR Unit Dübendorf',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:548,node
w3_06-0066,node,2emain_be,,,Akteur,2emain.be - Unbekannt,candidate,https://www.2ememain.be/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unbekannt; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5482,node
w3_06-0067,node,bw_elementa_walkeweg_basel,,,Bauwerk,Bauwerk 'ELEMENTA Walkeweg',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:549,node
w3_06-0068,node,bw_marzahn_wbs70_eleven_storey_donor,,,Bauwerk,"Bauwerk 'Abgerissener Marzahner…' at Berlin-Marzahn, Germany",dossier,archive:Berlin_Schildow_Pilot_House.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5491,node
w3_06-0069,node,bw_circl_pavilion_amsterdam,,,Bauwerk,Bauwerk 'Circl Pavilion AMS',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:550,node
w3_06-0070,node,bw_suutarila_community_centre_donor,,,Bauwerk,"Bauwerk 'Suutarila community…' at Suutarila, 00740 Helsinki, Finland",dossier,archive:Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5501,node
w3_06-0071,node,city_of_helsinki,,,Akteur,City of Helsinki - Oeffentliche_Institution,candidate,https://www.hel.fi/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5503,node
w3_06-0072,node,bw_montessori_maassluis_receiver,,,Bauwerk,Bauwerk 'Montessorischool…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5509,node
w3_06-0073,node,bw_lysp8_basel,,,Bauwerk,Bauwerk 'LysP8 Basel',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:551,node
w3_06-0074,node,bw_meduni_campus_mariannengasse,,,Bauwerk,"Bauwerk 'MedUni Campus Wien' at Mariannengasse, 1090 Vienna, Austria",dossier,PLAN_v2.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:552,node
