entity,group,property,total_in_group,nodes_or_rels_with_property,coverage_pct,missing_count,types,type_drift,empty_count,unique_values_seen_cap_1001,action,priority,reason,sample_values
node,Aufbereitungsverfahren,name,62,62,100.0,0,str:62,,0,62,keep_minimum,P0,human caption / browser display,Oberflächenbehandlung (Sammelkategorie) || Zerlegung / Vereinzelung (Sammelkategorie) || Materialsortierung & Chargenbildung (querschnittlich) || Kaskadierende Nutzung / Downcycling-Entscheidung
node,Aufbereitungsverfahren,scope_note,62,34,54.84,28,str:34,,0,34,keep_minimum,P1,controlled vocabulary definition,"Parent category: cleaning, stripping, coating-removal, blasting, surface refinishing across materials. || Parent category: sawing, cutting, separating elements from parent assemblies. || Cross-material sorting, grouping into reusable batches, tagging origin/condition. || Decision node: when performance data is insufficient, redirect to less-demanding application."
node,BauaufgabeIntervention,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,bai_aufstockung || bai_erweiterung || bai_fit_out || bai_neubau
node,BauaufgabeIntervention,name,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,human caption / browser display,Aufstockung || Erweiterung || Fit_out || Neubau
node,Bauobjektklasse,id,8,8,100.0,0,str:8,,0,8,keep_minimum,P0,identity handle required by constraints and patch tooling,bok_depot_lager || bok_gebaeude || bok_gebaeudeteil || bok_infrastruktur
node,Bauobjektklasse,name,8,8,100.0,0,str:8,,0,8,keep_minimum,P0,human caption / browser display,Depot_Lager || Gebaeude || Gebaeudeteil || Infrastruktur
node,Bauobjektrolle,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,bor_bestandsobjekt || bor_donorobjekt || bor_empfaengerobjekt || bor_referenzobjekt
node,Bauobjektrolle,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,Bestandsobjekt || Donorobjekt || Empfaengerobjekt || Referenzobjekt
node,Bauproduktstatus,id,15,15,100.0,0,str:15,,0,15,keep_minimum,P0,identity handle required by constraints and patch tooling,bps_ce_hen || bps_ce_eta || bps_ue_zeichen || bps_abz_abg
node,Bauproduktstatus,name,15,15,100.0,0,str:15,,0,15,keep_minimum,P0,human caption / browser display,CE (hEN) || CE (ETA) || Ü-Zeichen (DE) || abZ / aBG (DE)
node,Bauproduktstatus,name_full,15,15,100.0,0,str:15,,0,15,review_keep_if_distinct,P2,keep only when materially different from name,"CE-Marking unter harmonisierter EN-Norm (hEN) || CE-Marking via Europäische Technische Bewertung (ETA) || Ü-Zeichen (DE, nationale Konformität) || abZ / aBG (DE, allgemeine bauaufsichtliche Zulassung)"
node,Bauproduktstatus,scope_note,15,15,100.0,0,str:15,,0,15,keep_minimum,P1,controlled vocabulary definition,EU CPR; covers CE-marked construction products under harmonised European standards. || EU CPR alternative for non-hEN products; requires ETA assessment. || German national mark for products outside CPR harmonised scope. || DIBt allgemeine Zulassung for non-standard German construction products.
node,Bausystem,definition,9,3,33.33,6,str:3,,0,3,review_domain_property,P3,domain-specific value; decide per label,Großformatiges ostdeutsches Stahlbetonfertigteil-/Plattenbausystem; als kontrollierter Bausystem-Begriff für Plattenreuse-Fälle. || Glued-laminated secondary timber from reclaimed solid wood; remanufactured mass timber component family. || Cross-laminated secondary timber from reclaimed solid wood; remanufactured panel component family.
node,Bausystem,id,9,9,100.0,0,str:9,,0,9,keep_minimum,P0,identity handle required by constraints and patch tooling,bsys_betonfertigteil_system || bsys_holz_skelettbau || bsys_holzrahmenbau || bsys_plattenbau
node,Bausystem,name,9,9,100.0,0,str:9,,0,9,keep_minimum,P0,human caption / browser display,Betonfertigteil_System || Holz_Skelettbau || Holzrahmenbau || Plattenbau
node,Bauteilebene,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,be_bauteilgruppe || be_einzelbauteil || be_gebaeudeteil || be_materialcharge
node,Bauteilebene,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,Bauteilgruppe || Einzelbauteil || Gebaeudeteil || Materialcharge
node,Bauteilgruppe,alte_funktion,356,291,81.74,65,str:291,,0,264,review_domain_property,P3,domain-specific value; decide per label,Geländer im Palais des Expositions Charleroi || Boden-/Wandfliesen im Palais des Expositions Charleroi || Natur-/Mauersteine im Palais des Expositions Charleroi || steel frame / reclaimed stock
node,Bauteilgruppe,bg_kind,356,356,100.0,0,str:356,,0,3,review_domain_property,P3,domain-specific value; decide per label,batch || category || partial_batch
node,Bauteilgruppe,id,356,356,100.0,0,str:356,,0,356,keep_minimum,P0,identity handle required by constraints and patch tooling,bg_reuse_stahl_gelaender_verbiest_charleroi || bg_reuse_keramik_boden_verbiest_charleroi || bg_reuse_naturstein_wand_verbiest_charleroi || bg_reuse_stahl_mehrere_55gss_external_core
node,Bauteilgruppe,name,356,356,100.0,0,str:356,,0,356,keep_minimum,P0,human caption / browser display,Geländer aus Charleroi || Fliesen aus Charleroi || Steine aus Charleroi || Steel profiles for…
node,Bauteilgruppe,neue_funktion,356,291,81.74,65,str:291,,0,285,review_domain_property,P3,domain-specific value; decide per label,Geländer im Verbiest-Projekt || Boden-/Wandoberflächen im Verbiest-Projekt || Bauteil/Oberfläche im Verbiest-Projekt || structural external service and circulation core
node,Bauteilgruppe,reuse_status,356,356,100.0,0,str:356,,0,4,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,reuse || retained || planned || dismantled
node,Bauteilgruppe,tragend,356,124,34.83,232,bool:121; str:3,yes,0,5,review_domain_property,P3,domain-specific value; decide per label,true || false || teilweise || wahrscheinlich / teils
node,Bauteiltyp,brand_layer,23,15,65.22,8,str:15,,0,4,review_domain_property,P3,domain-specific value; decide per label,space_plan || skin || structure || services
node,Bauteiltyp,id,23,23,100.0,0,str:23,,0,23,keep_minimum,P0,identity handle required by constraints and patch tooling,bt_hohlkoerperdecke || bt_fassadenelement_beton || bt_glasscheibe || bt_verglasung
node,Bauteiltyp,name,23,23,100.0,0,str:23,,0,23,keep_minimum,P0,human caption / browser display,bt_hohlkoerperdecke || bt_fassadenelement_beton || bt_glasscheibe || bt_verglasung
node,Bauweise,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,bauw_fertigteilbauweise || bauw_holzbauweise || bauw_hybridbauweise || bauw_massivbauweise
node,Bauweise,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,Fertigteilbauweise || Holzbauweise || Hybridbauweise || Massivbauweise
node,Bauwerk,id,184,184,100.0,0,str:184,,0,184,keep_minimum,P0,identity handle required by constraints and patch tooling,bw_association_house_groeditz || bw_school_type_dresden_donor || bw_association_house_plauen || bw_iw73_6_mass_housing_donor
node,Bauwerk,name,184,184,100.0,0,str:184,,0,184,keep_minimum,P0,human caption / browser display,Sport-/Vereinshaus… || School type Dresden… || Sport-/Vereinshaus Plauen || IW73/6 mass-housing…
node,Bauwerk,name_full,184,159,86.41,25,str:159,,0,159,review_keep_if_distinct,P2,keep only when materially different from name,Sport-/Vereinshaus Gröditz || School type Dresden donor building || IW73/6 mass-housing donor building || AWM Münster administrative building
node,Bauwerk,nutzung_text,184,80,43.48,104,str:80,,0,80,review_domain_property,P3,domain-specific value; decide per label,Doppelhaus / Wohnhaus || kleiner modularer Pilotbau / Ausstellungsdemonstrator || Sanitärpavillon / WC-Anlage || Kirche / Bestandteil des Klosters Volkenroda
node,BauwerkEra,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,era_vor_1900 || era_1900_1945 || era_nachkrieg_1945_1970 || era_1970_1990
node,BauwerkEra,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,vor 1900 || 1900–1945 || Nachkrieg 1945–1970 || 1970–1990
node,BauwerkEra,notes,6,6,100.0,0,str:6,,0,6,review_domain_property,P3,domain-specific value; decide per label,Pre-industrial / Wilhelmine. PAK from coal tar high; lime mortars; structural variance very high. || Industrialisation; reinforced concrete commercialised; PAK still high; some early asbestos products. || Wiederaufbau / Wirtschaftswunder. Highest asbestos use; PCB sealants begin; mineral wool widely installed. || Still high asbestos / PCB / KMF; energy crisis drives insulation upgrades; first heavy-metal restrictions.
node,BauwerkEra,year_from,6,5,83.33,1,int:5,,0,5,review_domain_property,P3,domain-specific value; decide per label,1900 || 1945 || 1970 || 1990
node,BauwerkEra,year_to,6,5,83.33,1,int:5,,0,5,review_domain_property,P3,domain-specific value; decide per label,1899 || 1945 || 1970 || 1990
node,Beschaffungsweg,beschreibung,10,1,10.0,9,str:1,,0,1,review_domain_property,P3,domain-specific value; decide per label,"Bauteile werden geliehen, rückgabefähig montiert und nach Nutzung zurückgegeben."
node,Beschaffungsweg,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,bweg_ausschreibung || bweg_bauteilboerse || bweg_digitale_plattform || bweg_direktvermittlung
node,Beschaffungsweg,name,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,human caption / browser display,Ausschreibung || Bauteilboerse || Digitale_Plattform || Direktvermittlung
node,Defekt,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,def_korrosion || def_riss || def_verformung || def_karbonatisierung
node,Defekt,name,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,human caption / browser display,Korrosion || Risse || Verformung || Karbonatisierung
node,Defekt,name_full,10,8,80.0,2,str:8,,0,8,review_keep_if_distinct,P2,keep only when materially different from name,Riss / Rissbildung || Verformung / Setzung / Verzug || Karbonatisierung (Beton) || Holzwurm / Pilzbefall / Schimmel
node,Defekt,scope_note,10,10,100.0,0,str:10,,0,10,keep_minimum,P1,controlled vocabulary definition,"Rust / metallic corrosion. ISO 12944 / ISO 4628 classification. || Cracking in concrete, masonry, glass, steel; surface or structural. || Deformation: deflection, settlement, warping; affects reusability + dimensional fit. || Carbonation depth in concrete; affects rebar protection and remaining service life."
node,DeprecatedType,deprecated_by,13,13,100.0,0,str:13,,0,1,review_domain_property,P3,domain-specific value; decide per label,mig_r10_deprecated_type_seed
node,DeprecatedType,evidence_basis,13,13,100.0,0,str:13,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",audit_record
node,DeprecatedType,evidence_confidence,13,13,100.0,0,str:13,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,DeprecatedType,evidence_origin,13,13,100.0,0,str:13,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,DeprecatedType,id,13,13,100.0,0,str:13,,0,13,keep_minimum,P0,identity handle required by constraints and patch tooling,dep_label__GraphVersion || dep_label__ZertifizierungBewertungssystem || dep_label__LebenszyklusModul || dep_rel_type__AUS__BAUWERK
node,DeprecatedType,kind,13,13,100.0,0,str:13,,0,2,drop_or_archive_meta_node,P0,review/debug graph object; archive or compact before semantic cleanup,label || rel_type
node,DeprecatedType,new_name,13,13,100.0,0,str:13,,0,13,review_domain_property,P3,domain-specific value; decide per label,(none — dropped) || Zertifizierungssystem || LCAModule || FROM_DONOR
node,DeprecatedType,old_name,13,13,100.0,0,str:13,,0,13,review_domain_property,P3,domain-specific value; decide per label,GraphVersion || ZertifizierungBewertungssystem || LebenszyklusModul || AUS_BAUWERK
node,DeprecatedType,reason,13,13,100.0,0,str:13,,0,11,review_domain_property,P3,domain-specific value; decide per label,Experimental versioning label — never populated. || Renamed in R2.d for brevity — old name preserved as alias on new nodes. || Renamed in R2.b — original IDs (lz_*) preserved on new nodes. || Phase 4.2 rename.
node,Dossier,id,97,97,100.0,0,str:97,,0,97,keep_minimum,P0,identity handle required by constraints and patch tooling,q_batch_1_md || q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_md || q_umar_unit_nest_empa_duebendorf_md || q_elementa_walkeweg_basel_md
node,Dossier,name,97,97,100.0,0,str:97,,0,95,keep_minimum,P0,human caption / browser display,"Schärenmoosstrasse Zürich — Projekt «ménage à trois» || UMAR Unit — NEST, Empa Dübendorf || ELEMENTA / Walkeweg Basel || Careno - Be.Circular"
node,Dossier,quelltyp,97,97,100.0,0,str:97,,0,1,review_domain_property,P3,domain-specific value; decide per label,case_markdown
node,DossierEntityTarget,created_at_utc,2591,2591,100.0,0,str:2591,,0,265,review_domain_property,P3,domain-specific value; decide per label,2026-05-22T15:56:47.248320+00:00 || 2026-05-22T15:56:47.511976+00:00 || 2026-05-22T15:56:47.444683+00:00 || 2026-05-22T15:56:47.521064+00:00
node,DossierEntityTarget,entity_type,2591,2591,100.0,0,str:2591,,0,48,review_domain_property,P3,domain-specific value; decide per label,bauteil || prozessphase || thema || kennwert
node,DossierEntityTarget,entity_value,2591,2591,100.0,0,str:2591,,0,1001,review_domain_property,P3,domain-specific value; decide per label,Bestandslagerhaus || Fassadenbekleidung externer Kern || Schadstoffprüfung || Rückbau/Ausbau
node,DossierEntityTarget,entity_value_norm,2591,2591,100.0,0,str:2591,,0,1001,review_domain_property,P3,domain-specific value; decide per label,bestandslagerhaus || fassadenbekleidung externer kern || schadstoffprufung || ruckbau ausbau
node,DossierEntityTarget,exact_match_candidate_ids,2591,2591,100.0,0,list[]:2282; list[str]:309,yes,2282,292,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[] || [""la_brandschutz""] || [""bg_reuse_mehrere_decke_plattenvereinigung_deckenelemente""] || [""phase_planung""]"
node,DossierEntityTarget,exact_match_label,2591,306,11.81,2285,str:306,,0,13,review_domain_property,P3,domain-specific value; decide per label,Leistungsanforderung || Bauteilgruppe || Prozessphase || Projekt
node,DossierEntityTarget,exact_match_node_id,2591,306,11.81,2285,str:306,,0,289,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,la_brandschutz || bg_reuse_mehrere_decke_plattenvereinigung_deckenelemente || phase_planung || p_55_great_suffolk_street_london
node,DossierEntityTarget,id,2591,2591,100.0,0,str:2591,,0,1001,keep_minimum,P0,identity handle required by constraints and patch tooling,det_83190834155e588a7987dec0 || det_cc2a84349ab1701eb19f00a6 || det_73a7e06ebff7cda7ae34641c || det_4f3a2b774c564ec7a97596ad
node,DossierEntityTarget,name,2591,2591,100.0,0,str:2591,,0,1001,keep_minimum,P0,human caption / browser display,Bestandslagerhaus || Fassadenbekleidung externer Kern || Schadstoffprüfung || Rückbau/Ausbau
node,DossierEntityTarget,review_status,2591,2591,100.0,0,str:2591,,0,3,review_domain_property,P3,domain-specific value; decide per label,unresolved_no_exact_match || exact_unique_candidate || exact_ambiguous_candidates
node,DossierEntityTarget,source_scope,2591,2591,100.0,0,str:2591,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",dossier_entity_target
node,DossierEntityTarget,unfolding_kind,2591,2591,100.0,0,str:2591,,0,1,review_domain_property,P3,domain-specific value; decide per label,dossier_row
node,ExternalLink,id,5017,5017,100.0,0,str:5017,,0,1001,keep_minimum,P0,identity handle required by constraints and patch tooling,q_url_4355c6af7f5e034ee6866841bf19ea11 || q_url_d7a72171312d05683570e279b9b59fe0 || q_ext_nmbu_brage_unit_no_nmbu_xmlui_handle_11250_3079873 || q_ext_kommunikasjon_ntb_no_pressemelding_17906148_kommunalminister__orges_forste_storskala_ombruksbygg_publisherid_16126567
node,ExternalLink,name,5017,822,16.38,4195,str:822,,0,778,keep_minimum,P0,human caption / browser display,ASBP — 55 Great Suffolk Street case study || New London Architecture — 55 Great Suffolk Street || Hawkins\Brown — 55 Great Suffolk Street || Opera PM — 55 Great Suffolk Street
node,ExternalLink,quelltyp,5017,5017,100.0,0,str:5017,,0,3,keep_minimum,P1,minimum source identity / retrieval locator,external_link || external_reference || external_link_from_actor_registry
node,ExternalLink,title,5017,3764,75.02,1253,str:3764,,2686,636,keep_minimum,P1,minimum source identity / retrieval locator,ReCreate || STRUCTUREmag || ICLEI circular procurement case collection || UIA journal PDF
node,ExternalLink,url,5017,5017,100.0,0,str:5017,,0,1001,keep_minimum,P1,minimum source identity / retrieval locator,https://maryon.ch/v2/wp-content/uploads/2023.Juni_ARCH_EN.pdf || https://www.ark.fi/en/2024/02/a-pioneer-of-the-circular-economy || https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567
node,Funktionswechsel,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,fw_dekorative_funktion || fw_gleiche_funktion || fw_konstruktive_funktion || fw_neue_funktion
node,Funktionswechsel,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,Dekorative_Funktion || Gleiche_Funktion || Konstruktive_Funktion || Neue_Funktion
node,Geltungsbereich,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,geltungsbereich_ukca_grossbritannien || geltungsbereich_eu_regulierung || geltungsbereich_cen_ts_europaeisch || geltungsbereich_en_cen_cenelec_mitglieder
node,Geltungsbereich,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,UKCA in Grossbritannien || EU-Regulierung || CEN Technical Specification europaeischer Deliverable-Raum || EN in CEN/CENELEC Mitgliedslaendern
node,Geltungsbereich,scope_note,6,6,100.0,0,str:6,,0,6,review_domain_property,P3,domain-specific value; decide per label,"Great Britain market context for UKCA and continued CE recognition under UK rules. || EU regulation scope for Union-level legal regimes such as the EU Taxonomy. || European CEN/CENELEC technical specification deliverable, no country-level fanout asserted in this correction batch. || EN wird von den nationalen CEN/CENELEC-Mitgliedern als nationaler Standard umgesetzt."
node,Geltungsbereich,scope_system,6,6,100.0,0,str:6,,0,5,review_domain_property,P3,domain-specific value; decide per label,UKCA || EU || CEN/CENELEC || Eurocodes
node,Geltungsbereich,scope_type,6,6,100.0,0,str:6,,0,4,review_domain_property,P3,domain-specific value; decide per label,legal_market_scope || legal_regulation_scope || standardization_deliverable || standard_adoption
node,Geschaeftsmodell,id,5,5,100.0,0,str:5,,0,5,keep_minimum,P0,identity handle required by constraints and patch tooling,gm_shop_eigenstock || gm_marketplace_vermittlung || gm_dienstleistung_urban_mining || gm_saas_inventar_plattform
node,Geschaeftsmodell,name,5,5,100.0,0,str:5,,0,5,keep_minimum,P0,human caption / browser display,Shop mit Eigenstock || Multi-Vendor-Marktplatz || Urban-Mining-Dienstleister mit Verkaufskanal || SaaS-Inventarplattform
node,Huerde,id,28,28,100.0,0,str:28,,0,28,keep_minimum,P0,identity handle required by constraints and patch tooling,h_akzeptanzproblem || h_anschlussproblem || h_aufbereitungsaufwand || h_ausschreibungsproblem
node,Huerde,name,28,28,100.0,0,str:28,,0,28,keep_minimum,P0,human caption / browser display,Akzeptanzproblem || Anschlussproblem || Aufbereitungsaufwand || Ausschreibungsproblem
node,HuerdeKategorie,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,hk_technisch || hk_rechtlich || hk_wirtschaftlich || hk_logistisch
node,HuerdeKategorie,name,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,human caption / browser display,Technisch || Rechtlich || Wirtschaftlich || Logistisch
node,Kennwert,bilanzgrenze,255,214,83.92,41,str:214,,0,129,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,Neuer externer Kern || Stahl des externen Kerns || — || unbekannt
node,Kennwert,category,255,255,100.0,0,str:255,,0,3,review_domain_property,P3,domain-specific value; decide per label,reuse_share || co2_saving || cost
node,Kennwert,einheit,255,255,100.0,0,str:255,,0,46,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,% || t || t CO₂ / CO₂e || —
node,Kennwert,fact_index,255,255,100.0,0,int:255,,0,7,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,0 || 1 || 2 || 3
node,Kennwert,id,255,255,100.0,0,str:255,,0,255,keep_minimum,P0,identity handle required by constraints and patch tooling,kw_p_55_great_suffolk_street_london_reuse_share_0 || kw_p_55_great_suffolk_street_london_reuse_share_1 || kw_p_55_great_suffolk_street_london_co2_saving_0 || kw_p_55_great_suffolk_street_london_cost_0
node,Kennwert,kennwert,255,255,100.0,0,str:255,,0,110,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,reuse_anteil_prozent || Anteil reused steel am Kernstahl || co2_einsparung_t || CO₂-Einsparung Stahlreuse
node,Kennwert,method,255,214,83.92,41,str:214,,0,84,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,20.35/20.98 t || Vergleich zu A1-A3 2.5 kgCO₂e/kg steel || — || unbekannt
node,Kennwert,wert,255,154,60.39,101,float:154,,0,105,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,97.0 || 50.0 || 2.5 || 7.0
node,Kennwert,wert_text,255,255,100.0,0,str:255,,0,140,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,97 || 50 || ca. 50 || unbekannt
node,LCAModule,en15978_code,5,5,100.0,0,str:5,,0,5,review_domain_property,P3,domain-specific value; decide per label,A1_A3 || A4_A5 || B || C1_C4
node,LCAModule,id,5,5,100.0,0,str:5,,0,5,keep_minimum,P0,identity handle required by constraints and patch tooling,lz_a1_a3 || lz_a4_a5 || lz_b || lz_c
node,LCAModule,name,5,5,100.0,0,str:5,,0,5,keep_minimum,P0,human caption / browser display,A1-A3 Produkt || A4-A5 Errichtung || B1-B7 Nutzung || C1-C4 End-of-Life
node,LCAModule,scope_note,5,5,100.0,0,str:5,,0,5,review_domain_property,P3,domain-specific value; decide per label,"Module A1-A3 per EN 15978: raw-material extraction, transport, manufacturing || Module A4-A5 per EN 15978: transport to site, construction-installation stage || Module B1-B7 per EN 15978: use stage incl. maintenance, repair, operational energy || Module C1-C4 per EN 15978: deconstruction, transport, waste processing, disposal"
node,Land,aliases,16,2,12.5,14,list[str]:2,,0,2,review_keep_if_used,P2,human curation aid; keep only if actively queried,"[""Vereinigtes Koenigreich"",""United Kingdom""] || [""Daenemark""]"
node,Land,asbest_neshap_year,16,1,6.25,15,int:1,,0,1,review_domain_property,P3,domain-specific value; decide per label,1973
node,Land,asbest_note,16,1,6.25,15,str:1,,0,1,review_domain_property,P3,domain-specific value; decide per label,No federal ban; NESHAP demolition/renovation inspection rules apply from 1973
node,Land,asbest_verbot_jahr,16,11,68.75,5,int:11,,0,10,review_domain_property,P3,domain-specific value; decide per label,1993 || 2000 || 1998 || 1994
node,Land,country_iso2,16,16,100.0,0,str:16,,0,16,keep_minimum,P1,stable external geography code,DE || US || GB || BE
node,Land,id,16,16,100.0,0,str:16,,0,16,keep_minimum,P0,identity handle required by constraints and patch tooling,land_deutschland || land_usa || land_vereinigtes_koenigreich || land_belgien
node,Land,kmf_grenzwert_jahr,16,1,6.25,15,int:1,,0,1,review_domain_property,P3,domain-specific value; decide per label,1996
node,Land,name,16,16,100.0,0,str:16,,0,16,keep_minimum,P0,human caption / browser display,Deutschland || USA || Vereinigtes Königreich || Belgien
node,Land,pcb_verbot_jahr,16,12,75.0,4,int:12,,0,8,review_domain_property,P3,domain-specific value; decide per label,1989 || 1979 || 1986 || 1985
node,Layer,brand_position,6,6,100.0,0,int:6,,0,6,review_domain_property,P3,domain-specific value; decide per label,1 || 2 || 3 || 4
node,Layer,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,layer_site || layer_structure || layer_skin || layer_services
node,Layer,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,Site || Structure || Skin || Services
node,Leistungsanforderung,id,46,46,100.0,0,str:46,,0,46,keep_minimum,P0,identity handle required by constraints and patch tooling,la_korrosionsschutz || la_arbeitsschutz || la_oberflaechenqualitaet || la_brandverhalten
node,Leistungsanforderung,name,46,46,100.0,0,str:46,,0,46,keep_minimum,P0,human caption / browser display,la_korrosionsschutz || la_arbeitsschutz || la_oberflaechenqualitaet || la_brandverhalten
node,Logistik,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,log_bauteiltracking || log_just_in_time || log_lagerflaeche || log_lagerung
