"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"bauobjekt/Broethen_Twin_House_Hoyerswerda","has_bausystem","bausystem/Betonfertigteil_System","Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen | Broethen_Twin_House_Hoyerswerda | Doppelhaus / Wohnhaus | Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen | Wiederverwendung von P2-Fertigteilen aus Massenwohnungsbau | Bröthen Twin-House, Hoyerswerda — Fallstudie Direct Reuse / Wiederverwendung von P2-Plattenbauteilen | Doppelhaus / Wohnhaus | Wiederverwendung von P2-Fertigteilen aus Massenwohnungsbau | Massenwohnungsbau / Plattenbau im P2-System | Doppelhaus / Wohnnutzung | 2001 laut PRECS | gebaut","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Broethen_Twin_House_Hoyerswerda.md"
"bauobjekt/Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere","has_bausystem","bausystem/Betonfertigteil_System","Härmälänranta / A-Kruunu ReCreate mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse | Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere | fünfgeschossiger Mietwohnungsbau | Härmälänranta / A-Kruunu ReCreate mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse | erster Finnish-cluster-ReCreate-Mini-Pilot | Härmälänranta / A-Kruunu ReCreate mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse | fünfgeschossiger Mietwohnungsbau | erster Finnish-cluster-ReCreate-Mini-Pilot | Donor: Bürogebäude aus den 1980er Jahren | Wohnen; reused Hohlkörperdecken als Zwischendecke über Luftschutzraum | Donor-Rückbau Herbst 2023; Einbau der Elemente Oktober/Herbst 2024; Gebäude-Fertigstellung Frühjahr 2025 angekündigt | gebaut / Einbau im Herbst 2024; Gesamtgebäude Härmälänrannan Ernst laut Skanska Frühjahr 2025 fertiggestellt bzw. vorgesehen.","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere.md"
"bauobjekt/Haus_HOS_Mehrfamilienhaus_Muehlhausen","has_bausystem","bausystem/Plattenbau","Haus HOS / Mehrfamilienhaus Mühlhausen — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Haus_HOS_Mehrfamilienhaus_Muehlhausen | Mehrfamilienhaus | Haus HOS / Mehrfamilienhaus Mühlhausen — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Neubau mit 58 demontierten Stahlbeton-Wand- und Deckenelementen aus Leinefelde | Haus HOS / Mehrfamilienhaus Mühlhausen — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Mehrfamilienhaus | Neubau mit 58 demontierten Stahlbeton-Wand- und Deckenelementen aus Leinefelde | Plattenbau-/Wohnungsbaukontext in Leinefelde; genaue Spendergebäudeadresse unbekannt | PRECS-Fallstudie 2007; Fertigstellung 2008 laut Architektenquelle | gebaut","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Haus_HOS_Mehrfamilienhaus_Muehlhausen.md"
"bauobjekt/Haus_HOS_Mehrfamilienhaus_Muehlhausen","has_bausystem","bausystem/Betonfertigteil_System","Haus HOS / Mehrfamilienhaus Mühlhausen — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Haus_HOS_Mehrfamilienhaus_Muehlhausen | Mehrfamilienhaus | Haus HOS / Mehrfamilienhaus Mühlhausen — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Neubau mit 58 demontierten Stahlbeton-Wand- und Deckenelementen aus Leinefelde | Haus HOS / Mehrfamilienhaus Mühlhausen — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Mehrfamilienhaus | Neubau mit 58 demontierten Stahlbeton-Wand- und Deckenelementen aus Leinefelde | Plattenbau-/Wohnungsbaukontext in Leinefelde; genaue Spendergebäudeadresse unbekannt | PRECS-Fallstudie 2007; Fertigstellung 2008 laut Architektenquelle | gebaut","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Haus_HOS_Mehrfamilienhaus_Muehlhausen.md"
"bauobjekt/Holbein_Gardens_London","has_bausystem","bausystem/Stahl_Skelettbau","Holbein Gardens, London — Fallstudie Direct Reuse / Wiederverwendung von Tragwerksstahl | Holbein_Gardens_London | 1980er-Jahre Büro-/Gewerbegebäude, transformiert zu modernem Workplace | Holbein Gardens, London — Fallstudie Direct Reuse / Wiederverwendung von Tragwerksstahl | Refurbishment mit vertikaler Erweiterung, CLT-Decken und wiederverwendetem Stahl | Holbein Gardens, London — Fallstudie Direct Reuse / Wiederverwendung von Tragwerksstahl | 1980er-Jahre Büro-/Gewerbegebäude, transformiert zu modernem Workplace | Refurbishment mit vertikaler Erweiterung, CLT-Decken und wiederverwendetem Stahl | Büro-/Commercial Building aus den 1980er Jahren | nachhaltiger moderner Arbeitsplatz / Büro | Stahlrahmen 2022 fertig; Fertigstellung 2023 laut HTS; andere Quellen nennen Completion 2022 für Added area/Extension-Datensatz | gebaut / fertiggestellt 2023","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Holbein_Gardens_London.md"
"bauobjekt/House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain","has_bausystem","bausystem/Stahl_Skelettbau","House of Fraser / 318 Oxford Street → TBC.London / Tower Bridge Court — Fallstudie Reuse-Kette | House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain | - Donor: ehemaliges House of Fraser / 318 Oxford Street / The Elephant | House of Fraser / 318 Oxford Street → TBC.London / Tower Bridge Court — Fallstudie Reuse-Kette | Urban Mining von Stahl aus einem Refurbishment-/Demolition-Kontext und Wiederverwendung in einem anderen Büro-Retrofit; zusätzlich Self-Reuse von Stahlstützen am 318-Oxford-Street-Projekt | House of Fraser / 318 Oxford Street → TBC.London / Tower Bridge Court — Fallstudie Reuse-Kette | - Donor: ehemaliges House of Fraser / 318 Oxford Street / The Elephant | Urban Mining von Stahl aus einem Refurbishment-/Demolition-Kontext und Wiederverwendung in einem anderen Büro-Retrofit; zusätzlich Self-Reuse von Stahlstützen am 318-Oxford-Street-Projekt | 318 Oxford Street als Department Store / House of Fraser; TBC-Bestand als 1990er Bürogebäude | Grade-A Büro-/Mixed-use-Flächen; TBC mit 10,616 m² GIA office + 1,956 m² ancillary basement laut Open House | TBC.London Arbeiten ab Anfang 2023; Practical Completion mid-June 2025 laut Open House. 318 Oxford Street: unter Construction in NLA-Quelle; Projektentwicklung seit mindestens 2018 laut Civic. | TBC.London gebaut / Practical Completion mid-June 2025 laut Open House; House of Fraser / The Elephant unter Construction/Refurbishment in aktuellen Quellen.","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain.md"
"bauobjekt/Lysbuechel_Parkhaus","has_bausystem","bausystem/Betonfertigteil_System","Lysbuechel Parkhaus | Lysbuechel_Parkhaus | Lysbuechel Parkhaus | Spendergebäude; Bauteilernte; Rückbau statt Abbruch; Wiederverwendung von Stahlbetonfertigteilen; Parkhäuser als Materialbanken; kommunale Stoffstromsteuerung. | Lysbuechel Parkhaus | Spendergebäude; Bauteilernte; Rückbau statt Abbruch; Wiederverwendung von Stahlbetonfertigteilen; Parkhäuser als Materialbanken; kommunale Stoffstromsteuerung. | Spendergebäude; Bauteilernte; Rückbau statt Abbruch; Wiederverwendung von Stahlbetonfertigteilen; Parkhäuser als Materialbanken; kommunale Stoffstromsteuerung. | Das Lysbüchel-Parkhaus in Basel ist als Re-Use-Fall vor allem ein Spendergebäude: Aus seinem Rückbau sollen bzw. wurden großformatige Betonbauteile gewonnen, die im Projekt Walkeweg Nord / `Elementa` als tragende und fassadenbildende Elemente weiterverwendet werden. Die Datei behandelt das Parkhaus daher nicht primär als Parkierungsinfrastruktur, sondern als gebäudebezogene Materialbank mit konstruktiv wertvollen Stahlbetonbauteilen. | Spendergebäude; Bauteilernte; Rückbau statt Abbruch; Wiederverwendung von Stahlbetonfertigteilen; Parkhäuser als Materialbanken; kommunale Stoffstromsteuerung. | Das Lysbüchel-Parkhaus in Basel ist als Re-Use-Fall vor allem ein Spendergebäude: Aus seinem Rückbau sollen bzw. wurden großformatige Betonbauteile gewonnen, die im Projekt Walkeweg Nord / `Elementa` als tragende und fassadenbildende Elemente weiterverwendet werden. Die Datei behandelt das Parkhaus daher nicht primär als Parkierungsinfrastruktur, sondern als gebäudebezogene Materialbank mit konstruktiv wertvollen Stahlbetonbauteilen.","rule_medium","label_50r_has_bausystem_bauobjekt_context","gebaeude\Lysbuechel_Parkhaus.md"
"bauobjekt/Maison_DnA_Asse","has_bausystem","bausystem/Holzrahmenbau","Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen | Maison_DnA_Asse | Einfamilienhaus mit Home Office | Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen | Neubau mit wiederverwendeter, autonomer Ziegel-Außenstruktur und innerem Holzrahmen | Maison DnA / dnA House, Asse — Fallstudie Direct Reuse / zirkuläres Bauen | Einfamilienhaus mit Home Office | Neubau mit wiederverwendeter, autonomer Ziegel-Außenstruktur und innerem Holzrahmen | Ziegel aus unbekannter Herkunft; alte Funktion unbekannt | äußere, dauerhafte Ziegelmauerstruktur / räumliche und tragende Hülle | 2013; genaue Planungs-/Bauzeit unbekannt | gebaut","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Maison_DnA_Asse.md"
"bauobjekt/Mehrow_Pilot_House","has_bausystem","bausystem/Plattenbau","Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Mehrow_Pilot_House | Einfamilienhaus / Pilotwohnhaus | Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Neubau eines Wohnhauses mit wiederverwendeten WBS70-Plattenbauteilen | Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Einfamilienhaus / Pilotwohnhaus | Neubau eines Wohnhauses mit wiederverwendeten WBS70-Plattenbauteilen | WBS70-Plattenbau / Elfgeschosser in Berlin-Marzahn | Einfamilienhaus für eine dreiköpfige Familie | 2005; Presse 2005/2006 | gebaut","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Mehrow_Pilot_House.md"
"bauobjekt/Mehrow_Pilot_House","has_bausystem","bausystem/Betonfertigteil_System","Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Mehrow_Pilot_House | Einfamilienhaus / Pilotwohnhaus | Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Neubau eines Wohnhauses mit wiederverwendeten WBS70-Plattenbauteilen | Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen | Einfamilienhaus / Pilotwohnhaus | Neubau eines Wohnhauses mit wiederverwendeten WBS70-Plattenbauteilen | WBS70-Plattenbau / Elfgeschosser in Berlin-Marzahn | Einfamilienhaus für eine dreiköpfige Familie | 2005; Presse 2005/2006 | gebaut","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Mehrow_Pilot_House.md"
"bauobjekt/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki","has_bausystem","bausystem/Betonfertigteil_System","Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse | Melkinlaituri_Primary_School_Daycare_Centre_Helsinki | Grundschule und Kita | Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse | kommerzielle Replikation der ReCreate-Hohlkörperdecken-Wiederverwendung | Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse | Grundschule und Kita | kommerzielle Replikation der ReCreate-Hohlkörperdecken-Wiederverwendung | Donor Suutarila community centre, Helsinki, Baujahr 1981 | Schule und Kita; reused Hohlkörperdecken im Erdgeschoss-/Unterbodenbereich | Rückbauplanung März 2025; Ausbau ab Mai 2025; Refurbishment Mai/Juni 2025; Einbau Ende Juni 2025; Fertigstellung spät Frühjahr 2027 geplant | im Bau; reused slabs Ende Juni 2025 eingebaut; Fertigstellung der Schulräume laut YIT spät im Frühjahr 2027 geplant.","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md"
"bauobjekt/Montessori_Maassluis","has_bausystem","bausystem/Betonfertigteil_System","Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen | Montessori_Maassluis | Schulneubau / Ersatzneubau | Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen | Neubau einer Montessori-Grundschule mit 10 Unterrichtsgruppen und BSO | Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen | Schulneubau / Ersatzneubau | Neubau einer Montessori-Grundschule mit 10 Unterrichtsgruppen und BSO | bestehende Schule am Standort; Donor-Nutzung der Hohlkörperdecken unbekannt | Montessori-Schule mit Unterricht, Lernplätzen, Patio, BSO | Design 2024; Bauvertrag unterschrieben 02.02.2026; Fertigstellung geplant Ende 2026; Nutzung geplant Anfang 2027 | im Bau / geplant; Fertigstellung geplant Ende 2026, Nutzung Anfang 2027","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Montessori_Maassluis.md"
"bauobjekt/Plattenpalast_Berlin","has_bausystem","bausystem/Betonfertigteil_System","Plattenpalast Berlin — Fallstudie Direct Reuse | Plattenpalast_Berlin | Kleinsthaus / Galerie / experimenteller Wohnraum aus wiederverwendeten Plattenbauteilen | Plattenpalast Berlin — Fallstudie Direct Reuse | Forschungs-/Prototyp-Projekt zur Wiederverwendung von WBS70-Betonfertigteilen | Plattenpalast Berlin — Fallstudie Direct Reuse | Kleinsthaus / Galerie / experimenteller Wohnraum aus wiederverwendeten Plattenbauteilen | Forschungs-/Prototyp-Projekt zur Wiederverwendung von WBS70-Betonfertigteilen | WBS70-Großtafel-Platten aus rückgebauten Plattenbauten; Fenster aus Palast der Republik | Kleinsthaus, Galerie, später experimentelles Wohnprojekt | 2009 als Eröffnung/Galerienutzung belegt; ältere Test-/Entwicklungsdaten in Sekundärquellen abweichend | gebaut / Prototyp","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Plattenpalast_Berlin.md"
"bauobjekt/Plattenpalast_Berlin","has_bausystem","bausystem/Plattenbau","Plattenpalast Berlin — Fallstudie Direct Reuse | Plattenpalast_Berlin | Kleinsthaus / Galerie / experimenteller Wohnraum aus wiederverwendeten Plattenbauteilen | Plattenpalast Berlin — Fallstudie Direct Reuse | Forschungs-/Prototyp-Projekt zur Wiederverwendung von WBS70-Betonfertigteilen | Plattenpalast Berlin — Fallstudie Direct Reuse | Kleinsthaus / Galerie / experimenteller Wohnraum aus wiederverwendeten Plattenbauteilen | Forschungs-/Prototyp-Projekt zur Wiederverwendung von WBS70-Betonfertigteilen | WBS70-Großtafel-Platten aus rückgebauten Plattenbauten; Fenster aus Palast der Republik | Kleinsthaus, Galerie, später experimentelles Wohnprojekt | 2009 als Eröffnung/Galerienutzung belegt; ältere Test-/Entwicklungsdaten in Sekundärquellen abweichend | gebaut / Prototyp","rule_medium","label_50r_has_bausystem_bauobjekt_context","Gebäude\Plattenpalast_Berlin.md"
