"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"bauobjekt/AWM_Muenster_Circular_Office","has_nutzung","nutzung/Gewerbe","AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | moderne Arbeitswelt mit Büros, festen/mobilen Arbeitsplätzen, Workshop- und Besprechungsräumen, Küche","rule_medium","label_50r_has_nutzung_bauobjekt_context","Gebäude\AWM_Muenster_Circular_Office.md"
"bauobjekt/AWM_Muenster_Circular_Office","has_bauobjektstatus","bauobjektstatus/Gebaut","AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | gebaut | Fertigstellung 2023; öffentliche Vorstellung / Meldung Januar 2024","rule_medium","label_50r_has_bauobjektstatus_bauobjekt_context","Gebäude\AWM_Muenster_Circular_Office.md"
"bauobjekt/AWM_Muenster_Circular_Office","has_bauobjektrolle","bauobjektrolle/Empfaengerobjekt","AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | altes Verwaltungsgebäude der Abfallwirtschaftsbetriebe Münster | Umbau des bis dahin nicht mehr nutzbaren dritten Obergeschosses zu Büro-, Workshop-, Besprechungs-, Küchen- und Coworking-Flächen | Verwaltungsgebäude / nicht mehr nutzbares 3. OG | moderne Arbeitswelt mit Büros, festen/mobilen Arbeitsplätzen, Workshop- und Besprechungsräumen, Küche | Fertigstellung 2023; öffentliche Vorstellung / Meldung Januar 2024 | gebaut","rule_high","label_50r_has_bauobjektrolle_bauobjekt_context","Gebäude\AWM_Muenster_Circular_Office.md"
"bauobjekt/AWM_Muenster_Circular_Office","has_bauobjektrolle","bauobjektrolle/Bestandsobjekt","AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | altes Verwaltungsgebäude der Abfallwirtschaftsbetriebe Münster | Umbau des bis dahin nicht mehr nutzbaren dritten Obergeschosses zu Büro-, Workshop-, Besprechungs-, Küchen- und Coworking-Flächen | Verwaltungsgebäude / nicht mehr nutzbares 3. OG | moderne Arbeitswelt mit Büros, festen/mobilen Arbeitsplätzen, Workshop- und Besprechungsräumen, Küche | Fertigstellung 2023; öffentliche Vorstellung / Meldung Januar 2024 | gebaut","rule_medium","label_50r_has_bauobjektrolle_bauobjekt_context","Gebäude\AWM_Muenster_Circular_Office.md"
"projekt/AWM_Muenster_Circular_Office","has_bauaufgabe_intervention","bauaufgabe_intervention/Umbau","AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | Umbau des bis dahin nicht mehr nutzbaren dritten Obergeschosses zu Büro-, Workshop-, Besprechungs-, Küchen- und Coworking-Flächen | AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | AWM_Muenster_Circular_Office | altes Verwaltungsgebäude der Abfallwirtschaftsbetriebe Münster","rule_medium","label_50r_has_bauaufgabe_intervention_project_context","Gebäude\AWM_Muenster_Circular_Office.md"
"projekt/AWM_Muenster_Circular_Office","has_bauaufgabe_intervention","bauaufgabe_intervention/Fit_out","AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | Umbau des bis dahin nicht mehr nutzbaren dritten Obergeschosses zu Büro-, Workshop-, Besprechungs-, Küchen- und Coworking-Flächen | AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen | AWM_Muenster_Circular_Office | altes Verwaltungsgebäude der Abfallwirtschaftsbetriebe Münster","rule_medium","label_50r_has_bauaufgabe_intervention_project_context","Gebäude\AWM_Muenster_Circular_Office.md"
"bauobjekt/Altes_Hobelwerk_Winterthur","has_bauobjektklasse","bauobjektklasse/Gebaeude","Altes Hobelwerk, Winterthur | Altes_Hobelwerk_Winterthur | Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Das Alte Hobelwerk ist die erhaltene ehemalige Hobelfabrik bzw. Industriehalle auf dem Hobelwerk-Areal in Oberwinterthur. Die Halle wurde von baubüro in situ für die Baugenossenschaft mehr als wohnen instand gesetzt und als offener Gemeinschafts- und Quartiersraum nutzbar gemacht. Der Umbau ist kein vollständiger Ausbau zu einem normierten Innenraum, sondern eine bewusst zurückhaltende, reversible und ressourcenschonende Aktivierung des Bestands.

Gebäudebezogen ist das Alte Hobelwerk ein wichtiges Gegenmodell zu maximaler Sanierung: Die Halle bleibt weitgehend in ihrer räumlichen und materiellen Eigenart erhalten, wird zunächst unbeheizt genutzt und erhält nur die minimale Infrastruktur, die für eine Pioniernutzung als Quartierstreff erforderlich ist.","rule_medium","label_50r_has_bauobjektklasse_bauobjekt_context","gebaeude\Altes_Hobelwerk_Winterthur.md"
"bauobjekt/Altes_Hobelwerk_Winterthur","has_bauobjektrolle","bauobjektrolle/Bestandsobjekt","Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Das Alte Hobelwerk ist die erhaltene ehemalige Hobelfabrik bzw. Industriehalle auf dem Hobelwerk-Areal in Oberwinterthur. Die Halle wurde von baubüro in situ für die Baugenossenschaft mehr als wohnen instand gesetzt und als offener Gemeinschafts- und Quartiersraum nutzbar gemacht. Der Umbau ist kein vollständiger Ausbau zu einem normierten Innenraum, sondern eine bewusst zurückhaltende, reversible und ressourcenschonende Aktivierung des Bestands.

Gebäudebezogen ist das Alte Hobelwerk ein wichtiges Gegenmodell zu maximaler Sanierung: Die Halle bleibt weitgehend in ihrer räumlichen und materiellen Eigenart erhalten, wird zunächst unbeheizt genutzt und erhält nur die minimale Infrastruktur, die für eine Pioniernutzung als Quartierstreff erforderlich ist. | Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Das Alte Hobelwerk ist die erhaltene ehemalige Hobelfabrik bzw. Industriehalle auf dem Hobelwerk-Areal in Oberwinterthur. Die Halle wurde von baubüro in situ für die Baugenossenschaft mehr als wohnen instand gesetzt und als offener Gemeinschafts- und Quartiersraum nutzbar gemacht. Der Umbau ist kein vollständiger Ausbau zu einem normierten Innenraum, sondern eine bewusst zurückhaltende, reversible und ressourcenschonende Aktivierung des Bestands.

Gebäudebezogen ist das Alte Hobelwerk ein wichtiges Gegenmodell zu maximaler Sanierung: Die Halle bleibt weitgehend in ihrer räumlichen und materiellen Eigenart erhalten, wird zunächst unbeheizt genutzt und erhält nur die minimale Infrastruktur, die für eine Pioniernutzung als Quartierstreff erforderlich ist.","rule_medium","label_50r_has_bauobjektrolle_bauobjekt_context","gebaeude\Altes_Hobelwerk_Winterthur.md"
"projekt/Altes_Hobelwerk_Winterthur","has_bauaufgabe_intervention","bauaufgabe_intervention/Umbau","Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Altes Hobelwerk, Winterthur | Altes_Hobelwerk_Winterthur | Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Das Alte Hobelwerk ist die erhaltene ehemalige Hobelfabrik bzw. Industriehalle auf dem Hobelwerk-Areal in Oberwinterthur. Die Halle wurde von baubüro in situ für die Baugenossenschaft mehr als wohnen instand gesetzt und als offener Gemeinschafts- und Quartiersraum nutzbar gemacht. Der Umbau ist kein vollständiger Ausbau zu einem normierten Innenraum, sondern eine bewusst zurückhaltende, reversible und ressourcenschonende Aktivierung des Bestands.

Gebäudebezogen ist das Alte Hobelwerk ein wichtiges Gegenmodell zu maximaler Sanierung: Die Halle bleibt weitgehend in ihrer räumlichen und materiellen Eigenart erhalten, wird zunächst unbeheizt genutzt und erhält nur die minimale Infrastruktur, die für eine Pioniernutzung als Quartierstreff erforderlich ist.","rule_medium","label_50r_has_bauaufgabe_intervention_project_context","gebaeude\Altes_Hobelwerk_Winterthur.md"
"projekt/Altes_Hobelwerk_Winterthur","has_bauaufgabe_intervention","bauaufgabe_intervention/Sanierung","Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Altes Hobelwerk, Winterthur | Altes_Hobelwerk_Winterthur | Altes Hobelwerk, Winterthur | Bestandserhalt; minimale Instandsetzung; adaptive reuse; Quartiersinfrastruktur; industrielle Patina; Pioniernutzung; reversible Einbauten. | Das Alte Hobelwerk ist die erhaltene ehemalige Hobelfabrik bzw. Industriehalle auf dem Hobelwerk-Areal in Oberwinterthur. Die Halle wurde von baubüro in situ für die Baugenossenschaft mehr als wohnen instand gesetzt und als offener Gemeinschafts- und Quartiersraum nutzbar gemacht. Der Umbau ist kein vollständiger Ausbau zu einem normierten Innenraum, sondern eine bewusst zurückhaltende, reversible und ressourcenschonende Aktivierung des Bestands.

Gebäudebezogen ist das Alte Hobelwerk ein wichtiges Gegenmodell zu maximaler Sanierung: Die Halle bleibt weitgehend in ihrer räumlichen und materiellen Eigenart erhalten, wird zunächst unbeheizt genutzt und erhält nur die minimale Infrastruktur, die für eine Pioniernutzung als Quartierstreff erforderlich ist.","rule_medium","label_50r_has_bauaufgabe_intervention_project_context","gebaeude\Altes_Hobelwerk_Winterthur.md"
"bauobjekt/Areal_Walkeweg_Nord","has_bauobjektklasse","bauobjektklasse/Quartier_Areal","Areal Walkeweg Nord | Areal_Walkeweg_Nord | Areal Walkeweg Nord | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Das Areal Walkeweg Nord in Basel ist ein kommunales Entwicklungsgebiet für preisgünstigen Wohnraum und soziale Infrastruktur. Für die Baufelder C und D wurde ein Neubauprojekt mit expliziter Bauteilwiederverwendung ausgelobt; das Siegerprojekt `Elementa` von PARABASE sieht die konstruktive und gestalterische Integration wiedergewonnener Betonfertigteile aus dem Rückbau kantonaler bzw. regionaler Bestandsbauten vor, besonders aus dem Lysbüchel-Parkhaus. Die Datei behandelt Walkeweg Nord als gebäudebezogene Fallstudie: nicht als allgemeine Quartiersseite, sondern als Beispiel dafür, wie ein Neubau als Aufnahmegebäude für großformatige Re-Use-Bauteile geplant wird.","rule_medium","label_50r_has_bauobjektklasse_bauobjekt_context","gebaeude\Areal_Walkeweg_Nord.md"
"bauobjekt/Areal_Walkeweg_Nord","has_nutzung","nutzung/Wohnen","Areal Walkeweg Nord | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Das Areal Walkeweg Nord in Basel ist ein kommunales Entwicklungsgebiet für preisgünstigen Wohnraum und soziale Infrastruktur. Für die Baufelder C und D wurde ein Neubauprojekt mit expliziter Bauteilwiederverwendung ausgelobt; das Siegerprojekt `Elementa` von PARABASE sieht die konstruktive und gestalterische Integration wiedergewonnener Betonfertigteile aus dem Rückbau kantonaler bzw. regionaler Bestandsbauten vor, besonders aus dem Lysbüchel-Parkhaus. Die Datei behandelt Walkeweg Nord als gebäudebezogene Fallstudie: nicht als allgemeine Quartiersseite, sondern als Beispiel dafür, wie ein Neubau als Aufnahmegebäude für großformatige Re-Use-Bauteile geplant wird.","rule_high","label_50r_has_nutzung_bauobjekt_context","gebaeude\Areal_Walkeweg_Nord.md"
"bauobjekt/Areal_Walkeweg_Nord","has_nutzung","nutzung/Sozialbau","Areal Walkeweg Nord | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Das Areal Walkeweg Nord in Basel ist ein kommunales Entwicklungsgebiet für preisgünstigen Wohnraum und soziale Infrastruktur. Für die Baufelder C und D wurde ein Neubauprojekt mit expliziter Bauteilwiederverwendung ausgelobt; das Siegerprojekt `Elementa` von PARABASE sieht die konstruktive und gestalterische Integration wiedergewonnener Betonfertigteile aus dem Rückbau kantonaler bzw. regionaler Bestandsbauten vor, besonders aus dem Lysbüchel-Parkhaus. Die Datei behandelt Walkeweg Nord als gebäudebezogene Fallstudie: nicht als allgemeine Quartiersseite, sondern als Beispiel dafür, wie ein Neubau als Aufnahmegebäude für großformatige Re-Use-Bauteile geplant wird.","rule_medium","label_50r_has_nutzung_bauobjekt_context","gebaeude\Areal_Walkeweg_Nord.md"
"bauobjekt/Areal_Walkeweg_Nord","has_bauobjektrolle","bauobjektrolle/Empfaengerobjekt","Areal Walkeweg Nord | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Das Areal Walkeweg Nord in Basel ist ein kommunales Entwicklungsgebiet für preisgünstigen Wohnraum und soziale Infrastruktur. Für die Baufelder C und D wurde ein Neubauprojekt mit expliziter Bauteilwiederverwendung ausgelobt; das Siegerprojekt `Elementa` von PARABASE sieht die konstruktive und gestalterische Integration wiedergewonnener Betonfertigteile aus dem Rückbau kantonaler bzw. regionaler Bestandsbauten vor, besonders aus dem Lysbüchel-Parkhaus. Die Datei behandelt Walkeweg Nord als gebäudebezogene Fallstudie: nicht als allgemeine Quartiersseite, sondern als Beispiel dafür, wie ein Neubau als Aufnahmegebäude für großformatige Re-Use-Bauteile geplant wird. | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Das Areal Walkeweg Nord in Basel ist ein kommunales Entwicklungsgebiet für preisgünstigen Wohnraum und soziale Infrastruktur. Für die Baufelder C und D wurde ein Neubauprojekt mit expliziter Bauteilwiederverwendung ausgelobt; das Siegerprojekt `Elementa` von PARABASE sieht die konstruktive und gestalterische Integration wiedergewonnener Betonfertigteile aus dem Rückbau kantonaler bzw. regionaler Bestandsbauten vor, besonders aus dem Lysbüchel-Parkhaus. Die Datei behandelt Walkeweg Nord als gebäudebezogene Fallstudie: nicht als allgemeine Quartiersseite, sondern als Beispiel dafür, wie ein Neubau als Aufnahmegebäude für großformatige Re-Use-Bauteile geplant wird.","rule_medium","label_50r_has_bauobjektrolle_bauobjekt_context","gebaeude\Areal_Walkeweg_Nord.md"
"projekt/Areal_Walkeweg_Nord","has_bauaufgabe_intervention","bauaufgabe_intervention/Neubau","Areal Walkeweg Nord | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Areal Walkeweg Nord | Areal_Walkeweg_Nord | Entwerfen mit Bestand; Bauteilwiederverwendung im Neubau; sozialer Wohnungsbau; kommunale Arealentwicklung; ressourcenschonender Betonbau; Re-Use-Wettbewerbe. | Das Areal Walkeweg Nord in Basel ist ein kommunales Entwicklungsgebiet für preisgünstigen Wohnraum und soziale Infrastruktur. Für die Baufelder C und D wurde ein Neubauprojekt mit expliziter Bauteilwiederverwendung ausgelobt; das Siegerprojekt `Elementa` von PARABASE sieht die konstruktive und gestalterische Integration wiedergewonnener Betonfertigteile aus dem Rückbau kantonaler bzw. regionaler Bestandsbauten vor, besonders aus dem Lysbüchel-Parkhaus. Die Datei behandelt Walkeweg Nord als gebäudebezogene Fallstudie: nicht als allgemeine Quartiersseite, sondern als Beispiel dafür, wie ein Neubau als Aufnahmegebäude für großformatige Re-Use-Bauteile geplant wird.","rule_high","label_50r_has_bauaufgabe_intervention_project_context","gebaeude\Areal_Walkeweg_Nord.md"
"bauobjekt/Association_house_Groeditz","has_bauobjektklasse","bauobjektklasse/Gebaeude","Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Association_house_Groeditz | Sport-/Vereinshaus | Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Neubau eines Sport-/Vereinshauses mit wiederverwendeten Betonfertigteilen aus mindestens zwei Spendergebäuden","rule_medium","label_50r_has_bauobjektklasse_bauobjekt_context","Gebäude\Association_house_Groeditz.md"
"bauobjekt/Association_house_Groeditz","has_bauobjektstatus","bauobjektstatus/Gebaut","Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | gebaut | 2007 laut PRECS-Fallstudienliste","rule_medium","label_50r_has_bauobjektstatus_bauobjekt_context","Gebäude\Association_house_Groeditz.md"
"bauobjekt/Association_house_Groeditz","has_bauobjektrolle","bauobjektrolle/Empfaengerobjekt","Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Sport-/Vereinshaus | Neubau eines Sport-/Vereinshauses mit wiederverwendeten Betonfertigteilen aus mindestens zwei Spendergebäuden | Spender 1: Schule Typ Dresden; Spender 2: WBS70-Gebäude, genaue Nutzung unbekannt | 2007 laut PRECS-Fallstudienliste | gebaut","rule_high","label_50r_has_bauobjektrolle_bauobjekt_context","Gebäude\Association_house_Groeditz.md"
"bauobjekt/Association_house_Groeditz","has_bauobjektrolle","bauobjektrolle/Donorobjekt","Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Sport-/Vereinshaus | Neubau eines Sport-/Vereinshauses mit wiederverwendeten Betonfertigteilen aus mindestens zwei Spendergebäuden | Spender 1: Schule Typ Dresden; Spender 2: WBS70-Gebäude, genaue Nutzung unbekannt | 2007 laut PRECS-Fallstudienliste | gebaut","rule_medium","label_50r_has_bauobjektrolle_bauobjekt_context","Gebäude\Association_house_Groeditz.md"
"projekt/Association_house_Groeditz","has_bauaufgabe_intervention","bauaufgabe_intervention/Neubau","Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Neubau eines Sport-/Vereinshauses mit wiederverwendeten Betonfertigteilen aus mindestens zwei Spendergebäuden | Association house, Gröditz — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Association_house_Groeditz | Sport-/Vereinshaus","rule_high","label_50r_has_bauaufgabe_intervention_project_context","Gebäude\Association_house_Groeditz.md"
"bauobjekt/Association_house_Plauen","has_bauobjektklasse","bauobjektklasse/Gebaeude","Association house, Plauen — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Association_house_Plauen | Sport-/Vereinshaus | Association house, Plauen — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Neubau eines Sport-/Vereinshauses aus wiederverwendeten Stahlbetonfertigteilen","rule_medium","label_50r_has_bauobjektklasse_bauobjekt_context","Gebäude\Association_house_Plauen.md"
"bauobjekt/Association_house_Plauen","has_bauobjektstatus","bauobjektstatus/Gebaut","Association house, Plauen — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | gebaut | 2007 laut PRECS-Fallstudienliste","rule_medium","label_50r_has_bauobjektstatus_bauobjekt_context","Gebäude\Association_house_Plauen.md"
"bauobjekt/Association_house_Plauen","has_bauobjektrolle","bauobjektrolle/Empfaengerobjekt","Association house, Plauen — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Sport-/Vereinshaus | Neubau eines Sport-/Vereinshauses aus wiederverwendeten Stahlbetonfertigteilen | Spendergebäude: industrieller Wohnungsbau / mass housing, Fertigteilsystem IW73/6 | 2007 laut PRECS-Fallstudienliste | gebaut","rule_high","label_50r_has_bauobjektrolle_bauobjekt_context","Gebäude\Association_house_Plauen.md"
"projekt/Association_house_Plauen","has_bauaufgabe_intervention","bauaufgabe_intervention/Neubau","Association house, Plauen — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Neubau eines Sport-/Vereinshauses aus wiederverwendeten Stahlbetonfertigteilen | Association house, Plauen — Fallstudie Direct Reuse / Wiederverwendung von Betonfertigteilen | Association_house_Plauen | Sport-/Vereinshaus","rule_high","label_50r_has_bauaufgabe_intervention_project_context","Gebäude\Association_house_Plauen.md"
