"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"reuse_einsatz/Big_Dig_House_Lexington_Massachusetts__004__Ramp_pier_components","has_logistik","logistik/Transport","heavy lifting / transport","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/BioPartner_5_Leiden_Oegstgeest__001__Tr_ger_St_tzen_Stahlrahmen","has_logistik","logistik/Transport","Demontage, kurzer Transport, Bearbeitung/Beschichtung, Wiedermontage","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Boulder_Fire_Station_3__001__Wide_flange_beams_structural_steel_members","has_logistik","logistik/Zwischenlagerung","Boulder Community Hospital Steel Stockpile","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Boulder_Fire_Station_3__002__Stahlstockpile_gesamt","has_logistik","logistik/Materialmatching","Matching von Bauteilen zu Projekten","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Boulder_Fire_Station_3__002__Stahlstockpile_gesamt","has_logistik","logistik/Zwischenlagerung","Katalogisierung/Stockpile","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Brent_Cross_Town_Primary_Substation_London__001__Lange_St_tzen_aus_reclaimed_tubulars","has_logistik","logistik/Materialverfuegbarkeit","Profilverfügbarkeit, Verbindungseffizienz","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Broethen_Twin_House_Hoyerswerda__002__Deckenplatten","has_logistik","logistik/Transport","Transportgewicht","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_logistik","logistik/Lagerung","Abrissbaustellen, Messen, Museen, Lagerbestände, Schreinereireste","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/CRCLR_House_Impact_Hub_Berlin__006__Holzgalerie_Innenausbau","has_logistik","logistik/Materialverfuegbarkeit","Materialverfügbarkeit","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Christ_Pavilion_Volkenroda__001__gesamtes_Pavillonensemble","has_logistik","logistik/Transport","Transport/Montage","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Christ_Pavilion_Volkenroda__002__Dachtragwerk_Christusraum","has_logistik","logistik/Transport","Fügung/Transport","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Christ_Pavilion_Volkenroda__004__Marmor_Glas_Wand_Christusraum","has_logistik","logistik/Transport","Bruch/Transport","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Circular_Centre_Netherlands_Prinsenhof_A_reuse_pilot__001__Hohlk_rperdecken_kanaalplaatvloeren","has_logistik","logistik/Lagerung","demontiert, gelagert, gekürzt mit Spezial-Setup","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Circular_Pavilion_Paris__006__vier_gro_e_Leuchten","has_logistik","logistik/Lagerung","Lager öffentlicher Beleuchtung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__001__Holzrahmen_Fassade","has_logistik","logistik/Lagerung","Rückbauten Basel, Lagerbestände, Bestands-/Arealmaterial","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","has_logistik","logistik/Lagerung","ehemaliges Getränkelager / Dachaufbauten auf Areal","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__002__Aluminium_Trapezblech","has_logistik","logistik/Materialverfuegbarkeit","Qualität/Verfügbarkeit","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/ELYS_Kultur_Gewerbehaus_Basel__003__Fenster","has_logistik","logistik/Lagerung","Lagerrestbestände","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Ferme_du_Rail_Paris__005__Steinplatten_von_Dachterrassen_B_ro_Fu_bodenplat","has_logistik","logistik/Lagerung","Lagerung, Einbauversuch","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Grande_Halle_de_Colombelles__001__Mineralwolle_D_mmung","has_logistik","logistik/Lagerung","Identifizieren, sammeln, lagern, vorbereiten","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Grande_Halle_de_Colombelles__002__Radiatoren","has_logistik","logistik/Lokale_Wiederverwendung","regionale Rückbau-/Sanierungsbaustellen","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Grande_Halle_de_Colombelles__007__Au_enfenster_Au_enschreinerei","has_logistik","logistik/Lagerung","Diebstahl / Lagerung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__001__Stahlstruktur_der_Traghalle_Hagenholz","has_logistik","logistik/Lagerung","Resttragfähigkeit, Demontage, Lagerung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__002__Betonplatten_aus_Kerenzerbergtunnel","has_logistik","logistik/Transport","Gewicht, Transport, Plattenzustand","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__004__Stahltr_ger_und_Trapezbleche_Dach","has_logistik","logistik/Lagerung","Demontage, Einlagerung, Wiedereinbau","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Juch_Areal_Recyclingzentrum_Zuerich__005__Bauteilkatalog_Elemente","has_logistik","logistik/Materialverfuegbarkeit","Verfügbarkeit während Planung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__001__Hohlk_rperdecken_hollow_core_slabs","has_logistik","logistik/Transport","Demontage, Tests, Transport, Kosten","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Kamikatsu_Zero_Waste_Center_Hotel_WHY__001__Fassadenfenster","has_logistik","logistik/Lokale_Wiederverwendung","von lokalen Einwohnern / alten Gebäuden gespendet","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Au_entreppe","has_logistik","logistik/Transport","Demontage, Transport, Einbau","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__011__Pflanztr_ge","has_logistik","logistik/Transport","Transport/Gewicht","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__006__Stra_enpflasterplatten","has_logistik","logistik/Transport","Demontage, Verpackung, Lieferung, Wiedereinbau","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel","has_logistik","logistik/Lokale_Wiederverwendung","Franck Bricks / lokaler Reuse-Händler","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Maison_Vignette_Auderghem__001__Fassaden_Claustra_Ziegel","has_logistik","logistik/Materialverfuegbarkeit","Format/Verfügbarkeit","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Mehrow_Pilot_House__002__Deckenplatten","has_logistik","logistik/Transport","Transportgewicht, Montage","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse","has_logistik","logistik/Materialverfuegbarkeit","Verfügbarkeit","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Recyclinghaus_Hannover__012__alter_vor_Ort_gefundener_Beton_Gehwegplatten_Blo","has_logistik","logistik/Lokale_Wiederverwendung","lokale Wiederverwendung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Recypark_Demets_Anderlecht__001__Brettschichtholzb_gen","has_logistik","logistik/Lagerung","Demontage, Lagerung, Anpassung, Verstärkung an Basis, teilweise Verdopplung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__001__einfachverglaste_Holzfenster","has_logistik","logistik/Transportdistanz","thermische Sanierung eines Wohngebäudes in Épinay-sur-Seine, <4 km","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__003__BTC_Ziegel","has_logistik","logistik/Zwischenlagerung","Bellastock „Ville des Terres“, Erde Grand Paris; zwischengelagert","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__003__BTC_Ziegel","has_logistik","logistik/Lagerung","demontiert, palettiert, 2 Jahre gelagert","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__004__ausgehobene_Erde","has_logistik","logistik/Lokale_Wiederverwendung","in situ / Baustelle","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__005__Solivage_Reste","has_logistik","logistik/Lokale_Wiederverwendung","in situ / Baustelle","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Resource_Rows_Copenhagen__001__Ziegelfassadenmodule_Mauerwerksausschnitte","has_logistik","logistik/Transport","Ausschneiden, Transport, Montage als Module","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__001__Stahltr_ger_profile","has_logistik","logistik/Lagerung","Demontage, Lagerung, Prüfung, Re-Zertifizierung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__001__Wohnungsteile_Betonunits","has_logistik","logistik/Transport","Risse beim Kran-/Trailertransport, Maßhaltigkeit","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__010__Pflaster_Bodenplatten_au_en","has_logistik","logistik/Lagerung","Logistik/Lagerung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__001__Holz_Dachbinder_timber_trusses","has_logistik","logistik/Lagerung","Demontage, Sortierung, Lagerung, Wiedereinbau","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__005__Stahlfassadenelemente_facade_panels","has_logistik","logistik/Lagerung","Demontage, Lagerung, Wiedereinbau","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Timber_Square_London__001__Wiederverwendete_Stahltr_ger","has_logistik","logistik/Zwischenlagerung","Stockholder / Cleveland Steel & Tubes laut TDUK; donor buildings unbekannt","rule_medium","label_50k_has_logistik_component_label",""
"reuse_einsatz/Timber_Square_London__001__Wiederverwendete_Stahltr_ger","has_logistik","logistik/Materialmatching","Matching, Verfügbarkeit, Zulassung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Timber_Square_London__001__Wiederverwendete_Stahltr_ger","has_logistik","logistik/Materialverfuegbarkeit","Matching, Verfügbarkeit, Zulassung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Timber_Square_London__002__Stahltr_ger_f_r_Empfangstresen","has_logistik","logistik/Lokale_Wiederverwendung","vor Ort bei Demolition entnommen","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__001__Karreveld_Innenwandsystem","has_logistik","logistik/Lagerung","ausgebaut, im Gebäude gelagert, wiedereingebaut/angepasst","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__002__Karreveld_abgeh_ngte_Decken_Leuchten","has_logistik","logistik/Lagerung","ausgebaut, gelagert, wiedereingebaut","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten","has_logistik","logistik/Lagerung","Geometrie passte erst nach Planungsabgleich; Lagerung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten","has_logistik","logistik/Transport","Ausbau, Transport, Lagerung, Anpassung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__004__Stahl_Treppen","has_logistik","logistik/Transport","Transport, Einpassung","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe","has_logistik","logistik/Transport","Ausbau, Transport, Wiedereinbau","rule_high","label_50k_has_logistik_component_label",""
"reuse_einsatz/55_Great_Suffolk_Street_London__001__Stahlprofile_f_r_neuen_externen_Kern","has_logistik","logistik/Materialmatching","Bauteilinventar | Geeignete Profile aus 1 Broadgate gesucht | Urban Mining nach Profilgrößen | direkter Deal mit demolition contractor","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__002__Stahl_aus_1_Broadgate","has_logistik","logistik/Materialmatching","Bauteilinventar | Geeignete Profile aus 1 Broadgate gesucht | Urban Mining nach Profilgrößen | direkter Deal mit demolition contractor","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__001__Stahlprofile_f_r_neuen_externen_Kern","has_logistik","logistik/Transport","Rückbau | Stahl am donor site ausgebaut | deconstruction for reuse / demolition | Transport zu Cleveland","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__002__Stahl_aus_1_Broadgate","has_logistik","logistik/Transport","Rückbau | Stahl am donor site ausgebaut | deconstruction for reuse / demolition | Transport zu Cleveland","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__003__Reclaimed_stock_von_Cleveland","has_logistik","logistik/Transport","Rückbau | Stahl am donor site ausgebaut | deconstruction for reuse / demolition | Transport zu Cleveland","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__001__Stahlprofile_f_r_neuen_externen_Kern","has_logistik","logistik/Zwischenlagerung","Ausbau | Stahlprofile getrennt und übernommen | Selektive Gewinnung | Cleveland als Stockholder","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__002__Stahl_aus_1_Broadgate","has_logistik","logistik/Zwischenlagerung","Ausbau | Stahlprofile getrennt und übernommen | Selektive Gewinnung | Cleveland als Stockholder","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__003__Reclaimed_stock_von_Cleveland","has_logistik","logistik/Zwischenlagerung","Ausbau | Stahlprofile getrennt und übernommen | Selektive Gewinnung | Cleveland als Stockholder","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__001__Stahlprofile_f_r_neuen_externen_Kern","has_logistik","logistik/Materialverfuegbarkeit","Lagerung | Lagerung und Bereitstellung | Stockholder model | Stahl vor Produktion verfügbar","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__001__Stahlprofile_f_r_neuen_externen_Kern","has_logistik","logistik/Lagerung","Lagerung | Lagerung und Bereitstellung | Stockholder model | Stahl vor Produktion verfügbar","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__002__Stahl_aus_1_Broadgate","has_logistik","logistik/Lagerung","Lagerung | Lagerung und Bereitstellung | Stockholder model | Stahl vor Produktion verfügbar","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/55_Great_Suffolk_Street_London__003__Reclaimed_stock_von_Cleveland","has_logistik","logistik/Materialverfuegbarkeit","Lagerung | Lagerung und Bereitstellung | Stockholder model | Stahl vor Produktion verfügbar","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\55_Great_Suffolk_Street_London.md"
"reuse_einsatz/AWM_Muenster_Circular_Office__001__Glastrennw_nde_und_T_ren","has_logistik","logistik/Bauteiltracking","Bauteilinventar | Materialien und Herkunft dokumentieren | Materialliste / QR-Seiten | Materialherkunftsseite | digital","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\AWM_Muenster_Circular_Office.md"
"reuse_einsatz/AWM_Muenster_Circular_Office__002__WC_Trennw_nde","has_logistik","logistik/Bauteiltracking","Bauteilinventar | Materialien und Herkunft dokumentieren | Materialliste / QR-Seiten | Materialherkunftsseite | digital","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\AWM_Muenster_Circular_Office.md"
"reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_logistik","logistik/Bauteiltracking","Bauteilinventar | Materialien und Herkunft dokumentieren | Materialliste / QR-Seiten | Materialherkunftsseite | digital","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\AWM_Muenster_Circular_Office.md"
"reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_logistik","logistik/Bauteiltracking","Bauteilinventar | Materialien und Herkunft dokumentieren | Materialliste / QR-Seiten | Materialherkunftsseite | digital","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\AWM_Muenster_Circular_Office.md"
"reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Groeditz__006__Treppen","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_logistik","logistik/Lokale_Wiederverwendung","Bestandsaufnahme | Bauteile aus Schule und WBS70-Gebäude erfassen | Bauteilinventar | lokale Quellen","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Groeditz.md"
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | Auswahl geeigneter IW73/6-Fertigteile | Bauteilidentifikation | Spendergebäude ca. 7 km entfernt","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Plauen.md"
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | Auswahl geeigneter IW73/6-Fertigteile | Bauteilidentifikation | Spendergebäude ca. 7 km entfernt","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Plauen.md"
"reuse_einsatz/Association_house_Plauen__003__Innenwandelemente","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | Auswahl geeigneter IW73/6-Fertigteile | Bauteilidentifikation | Spendergebäude ca. 7 km entfernt","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Plauen.md"
"reuse_einsatz/Association_house_Plauen__004__Kellerwandelemente","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | Auswahl geeigneter IW73/6-Fertigteile | Bauteilidentifikation | Spendergebäude ca. 7 km entfernt","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Association_house_Plauen.md"
"reuse_einsatz/BedZED_London_Hackbridge__003__Holzst_nder_Wandst_nder","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | Suche lokaler Materialquellen | aktive Quellenrecherche | 35-mile-Zielradius","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_logistik","logistik/Lagerung","Bauteilinventar | Stahlprofile mit variierenden Abmessungen erfassen | Profilvarianten statt exakt gleicher Profile | Historic Sections Book | Reclaim-Quellen statt Lagerware","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/BedZED_London_Hackbridge__003__Holzst_nder_Wandst_nder","has_logistik","logistik/Lagerung","Bauteilinventar | Stahlprofile mit variierenden Abmessungen erfassen | Profilvarianten statt exakt gleicher Profile | Historic Sections Book | Reclaim-Quellen statt Lagerware","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/BedZED_London_Hackbridge__005__Ger_strohre_als_Rampen_Gel_nder_Balustraden","has_logistik","logistik/Lagerung","Bauteilinventar | Stahlprofile mit variierenden Abmessungen erfassen | Profilvarianten statt exakt gleicher Profile | Historic Sections Book | Reclaim-Quellen statt Lagerware","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/BedZED_London_Hackbridge__001__Stahlrahmen_Stahlprofile","has_logistik","logistik/Transport","Wiedereinbau | Stahlrahmen in Workspaces | konventionelle Montage mit reclaimed steel | Lieferung auf Bauprogramm","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/BedZED_London_Hackbridge__003__Holzst_nder_Wandst_nder","has_logistik","logistik/Transport","Wiedereinbau | Stahlrahmen in Workspaces | konventionelle Montage mit reclaimed steel | Lieferung auf Bauprogramm","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/BedZED_London_Hackbridge__005__Ger_strohre_als_Rampen_Gel_nder_Balustraden","has_logistik","logistik/Transport","Wiedereinbau | Stahlrahmen in Workspaces | konventionelle Montage mit reclaimed steel | Lieferung auf Bauprogramm","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\BedZED_London_Hackbridge.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | WBS70-Platten aus Marzahn identifizieren | Forschungs-/Bauteilaufnahme | Spender zu Schildow ca. 33 km","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__002__Deckenplatten","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | WBS70-Platten aus Marzahn identifizieren | Forschungs-/Bauteilaufnahme | Spender zu Schildow ca. 33 km","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__003__Innenwandplatten","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | WBS70-Platten aus Marzahn identifizieren | Forschungs-/Bauteilaufnahme | Spender zu Schildow ca. 33 km","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__005__Dach_Satteldach","has_logistik","logistik/Transportdistanz","Bestandsaufnahme | WBS70-Platten aus Marzahn identifizieren | Forschungs-/Bauteilaufnahme | Spender zu Schildow ca. 33 km","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","has_logistik","logistik/Just_in_Time","Ausbau | Wandteile auf Maß zersägen und verladen | Sägen/Zuschnitt | Säge, Kran, Tieflader | Direktanlieferung","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Berlin_Schildow_Pilot_House.md"
"reuse_einsatz/Berlin_Schildow_Pilot_House__001__zugeschnittene_Betonfertigteile","has_logistik","logistik/Transport","Ausbau | Wandteile auf Maß zersägen und verladen | Sägen/Zuschnitt | Säge, Kran, Tieflader | Direktanlieferung","rule_medium","table_50k_has_logistik_process_logistik","Gebäude\Berlin_Schildow_Pilot_House.md"
