"source","relation","target","raw_label","confidence","resolution_rule","legacy_path"
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__001__Stahltr_ger_St_tzen","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Katalogisierung, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__002__Profilbleche_Verbunddecken","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__004__Fenster","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Anpassung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__001__Hohlk_rperdecken_hollow_core_slabs","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Reinigung, Tests, Zuschnitt","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__006__Radiatoren","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Wiedereinbau unbekannt","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/KA13_Kristian_Augusts_gate_13_Oslo__007__Sanit_r_Waschbecken_Toiletten","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Reinigung, Ausbau, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Kindergarten_Moeoeslistrasse_Manegg_Zuerich__001__Au_entreppe","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Transport, Einbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__001__Stahlprofile","has_rueckbauverfahren","rueckbauverfahren/Selektiver_Rueckbau","selektiver Rückbau, Zuschnitt/Anpassung unbekannt","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__002__Blech_aus_B_den","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","Bergung; künstlerische Bemalung durch Schüler","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__003__Stahlfassadenpaneele","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__004__Akustikpaneele","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__005__Metall_Deckenpaneele","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__006__Stra_enpflasterplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Verpackung, Lieferung, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Lycee_Michel_Lucius_Conversion_Luxembourg__007__Fertigbetonelemente_als_Rinnen","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","Bergung/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Mehrow_Pilot_House__001__Wandplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Reinigung, ggf. Anpassung","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Mehrow_Pilot_House__002__Deckenplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Reinigung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Sägen, Remanufacturing, Wiederverlegung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","Bergung, Zuschnitt/Dimensionierung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__003__Granitboden","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","Bergung und Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Reinstallation","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Plattenpalast_Berlin__002__Fenster_inkl_Rahmen","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau und Wiedereinbau; Details unbekannt","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Recyclinghaus_Hannover__002__alte_Glasscheiben_aus_Fenstern","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau beim Glastausch","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Recyclinghaus_Hannover__003__Faserzement_Eternitplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Zuschnitt unbekannt","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Recyclinghaus_Hannover__004__Profilbauglas","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage/Anpassung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Recyclinghaus_Hannover__006__Holzleisten_alte_Saunab_nke","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Zuschnitt","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Recypark_Demets_Anderlecht__001__Brettschichtholzb_gen","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Lagerung, Anpassung, Verstärkung an Basis, teilweise Verdopplung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Resilience_La_Ferme_des_Possibles_Stains__003__BTC_Ziegel","has_rueckbauverfahren","rueckbauverfahren/Demontage","demontiert, palettiert, 2 Jahre gelagert","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Roots_in_the_Sky_Blackfriars_Crown_Court__001__Stahltr_ger_profile","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Lagerung, Prüfung, Re-Zertifizierung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__003__Heizk_rper_Radiatoren","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__005__Fenster_Kozijnen","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau; teils problematische Bearbeitung wegen Asbest","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__006__Haust_ren_Voordeuren","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__007__Gel_nder","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__008__Br_stungen_Borstweringen","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__009__K_che_K_chenunit","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Superlocal_Expogebouw_Bleijerheide__010__Pflaster_Bodenplatten_au_en","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__001__Holz_Dachbinder_timber_trusses","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Sortierung, Lagerung, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__002__Holzrafters_tr_sp_r","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau/Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__003__Ziegel_bricks","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","schonender Rückbau, Reinigung, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__004__Dachziegel_roof_tiles_vingetegl","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Sortierung, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Svanen_Kindergarten_Gladsaxe__005__Stahlfassadenelemente_facade_panels","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Lagerung, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/TRAE_High_Rise_Aarhus__002__Aluminium_Fassadenplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Glätten/Umformen, Montage","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/TRAE_High_Rise_Aarhus__006__Boden_Decken_aus_Gellerupparken","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Anpassung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/TRAE_High_Rise_Aarhus__007__Troldtekt_Akustikplatten","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/The_Green_House_Utrecht__001__Rauchglas_Fassadenpaneele","has_rueckbauverfahren","rueckbauverfahren/Demontage","demontiert, angepasst an neuen Stahlrahmen","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Thoravej_29_Copenhagen__002__Fassaden_Ziegel_berschuss","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","ausgebaut, gereinigt/angepasst unbekannt","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__001__Karreveld_Innenwandsystem","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","ausgebaut, im Gebäude gelagert, wiedereingebaut/angepasst","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__002__Karreveld_abgeh_ngte_Decken_Leuchten","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","ausgebaut, gelagert, wiedereingebaut","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__008__Verbiest_Gel_nder","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","geborgen und eingebaut","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__009__Verbiest_Fliesen","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","geborgen und wiederverwendet","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__010__Verbiest_Steine","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","geborgen","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Verbiest_Karreveld_Brussels__011__Verbiest_dekorative_Fliesen","has_rueckbauverfahren","rueckbauverfahren/Zerstoerungsarme_Bergung","geborgen und eingebaut","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Villa_Welpeloo_Enschede__001__Stahltr_ger_Stahlrahmen","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Zuschnitt/Anpassung unbekannt","rule_medium","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Transport, Lagerung, Anpassung","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__002__Aluminium_Fassadensystem","has_rueckbauverfahren","rueckbauverfahren/Demontage","Demontage, Anpassung an neuen Entwurf","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
"reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe","has_rueckbauverfahren","rueckbauverfahren/Ausbau_von_Bauteilen","Ausbau, Transport, Wiedereinbau","rule_high","label_50e_rueckbauverfahren_eingriff_aufbereitung",""
