"source","case_id","legacy_path","value","relationship","confidence_source","note","raw_label","reason"
"","AWM_Muenster_Circular_Office","Gebäude\AWM_Muenster_Circular_Office.md","","","","","Aufbereitung | Holz, Kabeltrassen, Stühle, Leuchten anpassen | Reparatur, Upcycling, Reaktivierung | 3D-Druck für Halterungen | Werkstatt/baustelle","no_logistik_token_match"
"","AWM_Muenster_Circular_Office","Gebäude\AWM_Muenster_Circular_Office.md","","","","","Genehmigung","no_logistik_token_match"
"","AWM_Muenster_Circular_Office","Gebäude\AWM_Muenster_Circular_Office.md","","","","","Wiedereinbau | Glastrennwände, Regale, Leuchten, Wandverkleidung montieren | feste Montage, demontierbare Details | Baustelle","no_logistik_token_match"
"","AWM_Muenster_Circular_Office","Gebäude\AWM_Muenster_Circular_Office.md","","","","","Monitoring | zirkuläre Ökobilanzierung | LCA / Vergleich konventionell | Concular | digital","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Rückbau/Ausbau | Demontage von Fertigteilen | selektive Demontage | Kran/Schneidtechnik unbekannt","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Lagerung","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Aufbereitung | Höhenausgleich und Fassadenüberlappung | Ziegelschicht / konstruktive Anpassung","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Planung | Entwurf mit gemischtem Fertigteilbestand | system-/bauteilorientierte Planung","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Genehmigung","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Wiedereinbau | Montage im neuen Vereinshaus | Remontage | Kran wahrscheinlich, nicht belegt | Neubau Gröditz","no_logistik_token_match"
"","Association_house_Groeditz","Gebäude\Association_house_Groeditz.md","","","","","Monitoring","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Bauteilinventar | Mengen dokumentiert | Bauteilliste | 189 Bauteile","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Rückbau/Ausbau | schonende Demontage statt Zerkleinerung | selektive Demontage | Kran/Schneidtechnik unbekannt","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Lagerung","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Aufbereitung","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Planung | Entwurf um vorhandene Fertigteile | Bauteilgerechte Planung","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Genehmigung","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Wiedereinbau | Remontage im Sport-/Vereinshaus | Montage von Betonfertigteilen | Kran vermutlich, aber nicht belegt | Neubau Plauen","no_logistik_token_match"
"","Association_house_Plauen","Gebäude\Association_house_Plauen.md","","","","","Monitoring","no_logistik_token_match"
"","BedZED_London_Hackbridge","Gebäude\BedZED_London_Hackbridge.md","","","","","Schadstoffprüfung | Prüfung von Rost/Scaling/Zustand | visuelle Kontrolle | vor Bestellung","no_logistik_token_match"
"","BedZED_London_Hackbridge","Gebäude\BedZED_London_Hackbridge.md","","","","","Ausbau | Stahlprofile demontieren","no_logistik_token_match"
"","BedZED_London_Hackbridge","Gebäude\BedZED_London_Hackbridge.md","","","","","Aufbereitung | Sandstrahlen, Fertigen, Beschichten | Werkstattaufbereitung | Werkstatt","no_logistik_token_match"
"","BedZED_London_Hackbridge","Gebäude\BedZED_London_Hackbridge.md","","","","","Planung | Querschnittsvarianten und Anschlüsse planen | flexible Spezifikation | Historic Sections Book | Beschaffung parallel Planung","no_logistik_token_match"
"","BedZED_London_Hackbridge","Gebäude\BedZED_London_Hackbridge.md","","","","","Genehmigung | Baurechtliche Zulassung","no_logistik_token_match"
"","BedZED_London_Hackbridge","Gebäude\BedZED_London_Hackbridge.md","","","","","Monitoring | Material-/Umweltwirkung ausgewertet | embodied impact analysis | Kennwerte dokumentiert","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Bauteilinventar | 60 Decken + 50 Innenwände als Ausgangsmaterial; 200 Stücke | Bauteilliste | 245 m³","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Schadstoffprüfung | Außenwandplatten teils problematisch wegen Dämmstoffen im allgemeinen WBS70-Kontext | Schadstoffvermeidung","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Lagerung","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Aufbereitung | Sägen in passende Teile | Zuschnitt | Säge","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Planung | Haus mit Satteldach und Atrium aus vorhandenen Platten | Design aus vorhandenen Teilen","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Genehmigung | örtliche Bauvorschriften forderten Satteldach | Anpassung an Ortsrecht","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Wiedereinbau | Remontage in Schildow | Fertigteilmontage | Kran | Baustelle Schildow","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House","Gebäude\Berlin_Schildow_Pilot_House.md","","","","","Monitoring","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Bestandsaufnahme | Auswahl geeigneter WBS70-Platten | Bauteil- und Systemanalyse","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Bauteilinventar | Zuordnung von 60 Decken- und 50 Innenwandplatten | Schneid-/Elementplanung | Schneidpläne | Reihenfolge der Bauteile","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Rückbau/Ausbau | Platten aus Spendergebäude entnehmen | schonende Demontage | Kran, Schneidgerät | Abbruch- und Neubauzeitplan koppeln","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Aufbereitung | Zuschnitt auf neue Hausgeometrie | Schneiden nach Plan | Diamantsäge | ggf. auf Abbruchplatz","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Planung | Entwurf mit Satteldach/Atrium | stockbasierter Entwurf","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Genehmigung | Bauzulassung","no_logistik_token_match"
"","Berlin_Schildow_Pilot_House_2","Gebäude\Berlin_Schildow_Pilot_House_2.md","","","","","Monitoring","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Bestandsaufnahme | Identifikation wiederverwendbarer Bungalow-Paneele","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Bauteilinventar | Paneele aus drei Bungalows erfasst","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Rückbau | Demontage der Bungalow-Paneele | selektiver Rückbau anzunehmen","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Ausbau | Entnahme der Paneele | Hebezeug vermutlich nötig, aber nicht belegt","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Lagerung","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Aufbereitung","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Planung | Neu-/Versetzungsplanung für Pavillon | Anpassung an vorhandene Paneele","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Genehmigung","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Wiedereinbau | Paneele erneut montiert | Fertigteilmontage","no_logistik_token_match"
"","Bestandverplanzung_Pavilion_Muenchen","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","","","","","Monitoring","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Rückbau | Herkunft aus Rückbau der elevated I-93 / Big Dig | demolition / dismantling | Bauteile statt landfill","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Ausbau | Stahl/Beton-Komponenten aus Projektabfall separiert | salvage | free materials minus shipping laut Inhabitat","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Transport | Bauteile nach Lexington gebracht | heavy component logistics | Boston → Lexington","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Aufbereitung | möglichst wenig Bearbeitung / as found | design around components | Montageplanung","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Planung | Wohnhaus um schwere Komponenten entworfen | architectural design from salvaged infrastructure | Bauteilgrößen bestimmen Entwurf","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Genehmigung | private residential permitting","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Wiedereinbau | Frame wurde sehr schnell montiert | prefabricated heavy assembly | crane/heavy lifting unbekannt","no_logistik_token_match"
"","Big_Dig_House_Lexington_Massachusetts","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","","","","","Monitoring | Architekturpreise / Publikationen | post-occupancy unknown","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Bauteilinventar | Bauteile des Gorlaeus-Baus und weiterer Quellen betrachtet | Bauteilselektion | nahe Baustelle","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Rückbau | Gorlaeus wurde stufenweise rückgebaut; Stahl separiert | selektiver Rückbau | Campus","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Lagerung","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Aufbereitung | Stahl beschichtet / verarbeitet | Coating, Bearbeitung | auf Campus verarbeitet","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Genehmigung","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Wiedereinbau | Stahl als sichtbares Haupttragwerk montiert | Montage donor steel | Baustelle","no_logistik_token_match"
"","BioPartner_5_Leiden_Oegstgeest","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","","","","","Monitoring","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Bestandsaufnahme | Transformationspotenzial ehemaliger Discothek erfassen | adaptive reuse | im Bestandsgebäude","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Rückbau | Fensterrahmen aus Donor-Kontext gewinnen | selektive Ernte","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Ausbau | Innenausbau der Büroflächen | trockener / anpassender Ausbau vermutlich | Arbeiten im Bestand","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Lagerung","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Aufbereitung | beschädigtes Glas ersetzen, Rahmen ggf. reinigen/anpassen | Reparatur / Ersatz | Werkstatt/Baustelle unbekannt","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Genehmigung","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Wiedereinbau | Fensterrahmen als Trennwände montieren | feste Innenfassade | 1.300 m² Innenausbau","no_logistik_token_match"
"","BlueCity_Offices_Rotterdam","Gebäude\BlueCity_Offices_Rotterdam.md","","","","","Monitoring | CO₂-/Circularity-Angaben | Vergleich zu konventionellem Büroausbau","no_logistik_token_match"
"","Boulder_Fire_Station_3","Gebäude\Boulder_Fire_Station_3.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Boulder_Fire_Station_3","Gebäude\Boulder_Fire_Station_3.md","","","","","Aufbereitung | reinigen, dokumentieren, für Einbau vorbereiten | refabrication/prep | Werkstatt/Baustelle","no_logistik_token_match"
"","Boulder_Fire_Station_3","Gebäude\Boulder_Fire_Station_3.md","","","","","Genehmigung | Nachweis gebrauchter Stahlteile","no_logistik_token_match"
"","Boulder_Fire_Station_3","Gebäude\Boulder_Fire_Station_3.md","","","","","Wiedereinbau | Wiederverwendung als strukturelle Rahmen-/Trägerbauteile | Montage im Hybridtragwerk | Baustelle","no_logistik_token_match"
"","Boulder_Fire_Station_3","Gebäude\Boulder_Fire_Station_3.md","","","","","Monitoring | Prototype für Circular Design | lessons learned","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Bestandsaufnahme | Reuse-Potenzial im größten Materialposten Stahl erkannt | circular economy inception | digitale Tools / BIM allgemein | frühes Teamgespräch","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Rückbau | surplus material sourcing","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Aufbereitung | Testen, weld inspection, ggf. Oberflächenvorbereitung | SCI P427","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Planung | Einbau als Stützen und Bracing | lean design / efficient use | BIM genannt, Details unbekannt | koordinierte Auswahl","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Genehmigung | technische Infrastruktur geplant","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Wiedereinbau | Stahlbau Juli–November 2022 | Stahlbau-Montage | Baustelle ohne erwähnte Platzprobleme","no_logistik_token_match"
"","Brent_Cross_Town_Primary_Substation_London","Gebäude\Brent_Cross_Town_Primary_Substation_London.md","","","","","Monitoring | CO₂e-saving und Reuse-Anteil dokumentiert | case study / embodied carbon reporting","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Bauteilinventar | Materialströme in Bauteilschichten übersetzen | experimenteller Materialkatalog | Campus/Baustelle","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Ausbau | nicht primär; Materialien aus Abfallströmen","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Aufbereitung | reinigen, sortieren, in Kassetten/Fassadenschichten einbauen | hands-on / learning by making | Baustelle","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Planung | Low-energy permanent building entwerfen | Design for experiments","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Genehmigung | öffentliches permanentes Gebäude realisieren | reguläre Bauabwicklung","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Wiedereinbau | Abfallmaterialien in feste Bauteile integrieren | partizipativer Bau | Campus","no_logistik_token_match"
"","Brighton_Waste_House_Brighton","Gebäude\Brighton_Waste_House_Brighton.md","","","","","Monitoring | Gebäude als „living laboratory“ nutzen | Forschung und Demonstration","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Rückbau | Bauteile aus Spenderbau demontieren | Demontage von Fertigteilen | Kran / Trenntechnik unbekannt | schwere Elemente","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Lagerung","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Aufbereitung | Reinigung / Anpassung","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Planung | Doppelhaus mit P2-Platten entwerfen | stockbasierter Entwurf","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Genehmigung","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Wiedereinbau | Montage als neues Doppelhaus | Kranmontage wahrscheinlich","no_logistik_token_match"
"","Broethen_Twin_House_Hoyerswerda","Gebäude\Broethen_Twin_House_Hoyerswerda.md","","","","","Monitoring","no_logistik_token_match"
"","CRCLR_House_Impact_Hub_Berlin","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","","","","","Schadstoffprüfung | eingebautes Holz belastet und nicht wiederverwendbar | Prüfung Bestand","no_logistik_token_match"
"","CRCLR_House_Impact_Hub_Berlin","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","","","","","Rückbau | Stahldach demontiert; Mauerwerk teils ergänzt | selektiver Rückbau | Baustellenlogistik","no_logistik_token_match"
"","CRCLR_House_Impact_Hub_Berlin","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","","","","","Transport | externe Fenster/Fassadenteile zur Baustelle gebracht | Materialbeschaffung","no_logistik_token_match"
"","CRCLR_House_Impact_Hub_Berlin","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","","","","","Aufbereitung | Stahl entrostet; Fenster neu verglast; Innenausbauteile angepasst | Reparatur/Refurbishment","no_logistik_token_match"
"","CRCLR_House_Impact_Hub_Berlin","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","","","","","Planung | Aufstockung an Bestandstragwerk angepasst; lösbare Verbindungen | Design for disassembly + Direct Reuse","no_logistik_token_match"
"","CRCLR_House_Impact_Hub_Berlin","Gebäude\CRCLR_House_Impact_Hub_Berlin.md","","","","","Genehmigung | F90/Brandschutzanforderung ohne Kapselung gelöst | organisatorisch/konstruktiv","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Bauteilinventar | Bauteile als glulamST/CLST-Produktpässe beschrieben | Produktpass-Ansatz | Product Passports genannt, Inhalte nicht ausgewertet","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Rückbau/Ausbau | Holz aus Abrisskontexten entnommen","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Transport/Lagerung","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Aufbereitung | Holz zu glulamST und CLST verarbeitet | Mass-Secondary-Timber-Herstellung","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Planung | modulares demontierbares Kit-of-parts geplant | DfD + tatsächlicher Reuse | mehrfache Ausstellung/Versetzung","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Genehmigung","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Wiedereinbau | Pilotstruktur montiert und ausgestellt | modulare Montage | Ausstellungen 2024/2025","no_logistik_token_match"
"","CascadeUp_London_secondary_timber_glulam_demonstrator","Gebäude\CascadeUp_London_secondary_timber_glulam_demonstrator.md","","","","","Monitoring | öffentliche Vermittlung; technische Skalierungsreflexion | Forschungs- und Ausstellungsformat | mehrere Stationen","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Bauteilinventar | wiederverwendbare Boden-/Leuchtenelemente identifizieren | Reuse-Beschaffung | Materialbeschaffung","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Schadstoffprüfung","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Rückbau | nicht öffentlich belegt","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Lagerung","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Aufbereitung | Bodenplatten zugeschnitten; Leuchten aufbereitet vermutet | Zuschnitt/Reparatur | Werkstatt unbekannt","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Planung | Programm in Bestand einfügen | adaptive reuse | Baustelle","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Genehmigung | öffentliches Bauprojekt","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Wiedereinbau | Boden und Leuchten eingebaut | normaler Ausbau | Baustelle","no_logistik_token_match"
"","Charles_Malis_Molenbeek","Gebäude\Charles_Malis_Molenbeek.md","","","","","Monitoring | entfällt","no_logistik_token_match"
"","Chiro_d_Itterbeek_Dilbeek","Gebäude\Chiro_d_Itterbeek_Dilbeek.md","","","","","Bestandsaufnahme | Bedarf Sanitärblock + bestehender Farmkontext | Entwurfs-/Bedarfsanalyse | Standortanalyse","no_logistik_token_match"
